2170652759	3986
2341443663	4
2254059243	26
1906071908	166
2141419763	65
692222151	175
1969805001	142
680941202	486
2283236251	10
2003529972	167
1606529278	103
2079194020	161
2293281251	81
291780691	6831
314399238	488
2141005294	119
2337707369	6
2097880949	198
2312006771	358
2134792583	62
2231189042	4
2135462877	2
2147027390	92
2137977702	11
392536540	841
2031587689	689
2336510632	31
2199973819	73
2241501983	9
2112634653	3889
2155264920	279
2313774804	2
2115970031	22
2223461241	87
2129420099	3461
2303993527	93
340375270	15
2172247905	4
2111596939	1725
2310771295	3
1232774998	102
1971544978	7
2246212523	12
2097846247	1565
2051788635	28
2161367920	77
2304299670	123
1892650149	36
2196909567	0
2311495802	5
2310880663	436
1983981876	20320
2325222819	0
2243744712	413
2311074311	0
2222127606	7
2021441058	206
2309379861	92
2314328973	11
2146873360	8
2039750845	100
2059830693	60
2100900403	109
2100907754	195
1771148982	43
2294889220	79
2223592723	1
2099461511	3
2312177700	13
2229870832	2
2082379918	70
2196335010	825
2074464985	12
2089469941	304
2231065416	5
2136853695	2951
77326509	31
2309362498	0
2115439661	465
2232255419	2
2099194798	1146
2041520510	1034
2290026816	10
2126264134	193
2228603139	3
2157285599	2
2152556147	2992
2255054499	497
2156361593	11
2229439622	834
2145505859	43
2143745769	70
2227314893	4
2161949175	3166
2117130672	150
1419878551	7
2028041310	793
77359029	11
1421320903	661
2042683777	262
2102350560	536
2017941288	155
2283863175	4031
2150375847	137
2258471138	16
383088541	428
2000094728	2
1445455562	407
2299547321	16
228583806	4095
2119488057	113
2168971491	94
2188276957	36
2159748280	2776
1979601914	1109
1844341368	594
2019417805	754
2110924083	31
2080201660	8
2104397891	139
1154315322	69
2319216197	12
2004902173	3
2229496274	0
2306992915	26
1978055871	5
2322190445	26
2097322270	0
2138596796	1716
29416117	2656
2198021517	47
2305388462	91
2112658986	506
2032131805	193
2175016480	92
2303627287	0
2101334502	86
2122922196	49
2311015735	86
2311434616	87
2132504179	86
2166800389	34
2311591792	0
2101415438	210
2030878988	20
2225811418	1
2244345569	34
2139993600	34
2311702424	0
1362467291	99
1472876217	4905
1982333569	108
2275167964	92
2302527050	81
1200752998	3
2254980514	281
2223238115	62
2223058277	0
2291140556	1350
2152448086	106
2329840195	42
374479003	12
2303312148	11
2041836471	37
2136177121	10435
2303616809	87
288783676	87
2310289339	4
2190891716	72
398324706	18
2300475717	3
69241910	481
2221750859	782
2306133737	6
2264601775	4
2145316775	666
2324695309	364
2121054139	0
2305759473	52
2109552830	268
2225156060	3
2097260365	3
28843231	1
2132529519	949
2226451872	4
2103625840	852
1990841095	0
2156503432	522
2131557056	14
2155056182	32
2343842664	13
2122525448	337
2039801083	7284
2154566372	14
2254150758	3
2308999245	118
2227095231	2
2317596922	3
2017709898	57
1988515486	23
2109410961	410
2083878698	237
2287168295	50
2057970525	435
1516528102	405
2336759414	82
2110039512	87
2089598295	48
2316452053	1
2120803017	403
2282130915	279
2026169623	1532
2303727934	9
2222870882	3
2229991714	42
53972968	10
2123270086	2715
2307242690	2
1986754503	127
2083195751	435
2232489627	15
2241058690	22
1997364357	453
2166541077	391
2280272751	14
2134819458	135
2305022722	267
1971684990	1
2099100995	41
2142287012	3759
2123732582	636
2100639966	7
50964197	39
2226086672	136
2117544595	2
2304701023	32
1994440192	12
2157788417	9
2224417590	0
2186576874	47
2331759527	12
664037095	103
2139938375	11
2225254104	0
2121373522	10
2104553111	2
2346545240	3
2017338731	132
2127975127	511
2291778986	310
2137570737	2425
2149260268	103
2303158586	18
2155704210	2221
2303810083	66
2025252644	3799
2346544113	0
2228267264	7
2303277363	44
2149260263	23
180384743	37
2049884429	123
2308128927	5
226718443	688
2204673887	111
346361738	760
165704309	81
1222483282	10
2137524455	80
2056023750	316
2227520764	8
2168760521	616
2038337497	232
2186887836	3
2097960690	180
1780941425	61
2301103876	462
2305743833	257
731110535	519
2168740579	5763
2146640264	2879
2344226991	11131
2239111028	26
2125981251	11
1195923131	64
2098269712	4323
1987412570	343
1994429624	216
2223359066	12
2308448077	69
2029335975	22
2087564964	25
2311234784	2
2230855045	0
1972599212	25
346619331	312
2191793748	1241
2303848275	771
2300321912	0
2269556226	5
2337519203	20
2313142334	2
1994241518	4
2130190215	937
2111217353	28
2210592082	1
2305455941	41
2139687702	43
1269349999	518
2027215176	23
2158849989	3
2205449119	15
1192958684	81
1893731158	7
2190458691	1191
2232052976	8
1752089315	7848
2145026163	777
2178454347	146
1969956078	324
2102940573	4818
1930388715	0
1905745998	0
2340576161	136
2099152697	30
2121920213	368
2274878914	78
2310108144	6
2098302004	7
2012663945	3880
2016917909	2
2226449433	476
225995244	349
7515524	54
1988575036	624
2105237626	19
2005580096	11
2146880117	35
1542709519	320
2176843548	4
2306564270	0
2270661123	69
1217780865	825
2322922374	28
2182192641	59
2230050697	130
2225062949	4
2097082097	242
2344369974	8
2152272630	155
2102289469	40
2165832474	528
2154374519	85
2251186863	86
2153536308	64
2176037993	1226
2127769059	3
1915371759	2804
2100015765	155
2175983249	15
2110471832	128
2086420280	762
2324900477	58
2100056893	477
2136177245	126
2168613017	15
2232407169	244
2131539465	212
1895895834	61
2309224870	132
2148517220	163
2126199164	243
2153589889	632
1570620263	3
2234100672	164
1982153417	1792
2006253271	127
1823904901	2768
2069678115	689
2171707840	1371
2102777907	5
2079810293	2487
2111691029	208
2294941475	29
2071270748	31
2333046142	69
2346145783	0
1994559040	0
2229483551	0
2293678618	2
2274812495	95
2220172657	58
2163653737	18
2245231238	2810
2134651905	1871
2302877690	0
2020614481	116
2097980204	26
2312976190	12
2306446143	12
2188336787	6
2153527255	154
2307687081	8
2305146576	4
2171908466	2
1956346603	54
2279430532	0
2228280214	41
2156753481	46
2115550105	44
2303291730	10
2138497069	157
2230204211	0
2105606496	162
2296131800	99
2150171160	77
2177318453	187
2319254030	11
2297390042	358
2143644221	768
2222783565	542
2300890174	1
2247842698	3321
2314348251	12
2313320449	9
2224919995	4
2145495389	23
2304235484	6
2233088102	3
2310334900	4
18818938	0
2311419746	48
2128631932	172
71603276	44
2064289031	239
2007866360	85
2307237553	52
2218504231	480
2117954064	491
2244587600	343
2236509519	135
156032093	56
2099140817	94
1208674610	587
2190039046	5391
2071859737	641
2309941466	0
2228224884	5
2116208417	196
2299414031	34
2309001048	474
2177892314	364
1972974684	64
2104988345	11
2098845392	290
2004621260	109
2073073233	966
2336553016	9
2097225074	15
2127269863	22
812485365	20
2125312093	5144
2289413801	6
2171047678	6
2275226264	107
1970564368	228
2159428530	5
2006316750	4656
2297593790	40
2041353436	725
2284128797	0
2012891419	123
2084913709	3953
2042624409	78
2343043454	499
2156404274	36
2278803392	0
2153472265	58
2227720983	5
2303933211	35
2127466540	12
2169994326	8
114780919	158
2151359745	133
2298155876	6
1999092113	318
2035277777	100
2146452964	131
2099911422	56
2106015657	1
2325365095	2
2309746194	1420
2296480118	0
2118536950	790
2148788007	68
802464625	3856
2303014303	20
1994630925	1969
2150749159	23
2164851598	2
2266947176	19
2158666052	7332
2303010527	793
