06CB40E7	4	0.0997504891197
0BF15E54	1	0.0573241758989
8486A2B9	3	0.0831726964939
74BC42F9	5	0.119202922022
7E3174EC	3	0.0831726964939
7E6130B8	1	0.0573241758989
811E188E	3	0.0831726964939
7D4D49A9	1	0.0573241758989
06FF61AF	1	0.0573241758989
03A54F4B	1	0.0573241758989
82AD3BFB	2	0.0691384203433
862DAABC	1	0.0573241758989
855CD84A	1	0.0573241758989
81E7C7D2	1	0.0573241758989
80D46FD6	2	0.0691384203433
83640075	1	0.0573241758989
863AF95E	1	0.0573241758989
751851D1	3	0.0831726964939
75BDDECB	1	0.0573241758989
765C138A	2	0.0691384203433
7EBE6A0B	9	0.231475216501
7EA1843B	1	0.0573241758989
7E010E5A	1	0.0573241758989
7D5DA3C8	1	0.0573241758989
817B1948	1	0.0573241758989
7DDFFD9C	1	0.0573241758989
80C75D8D	8	0.197816111441
7D9A5A52	2	0.0691384203433
7D9B5BC0	1	0.0573241758989
863A2267	1	0.0573241758989
85D9D830	1	0.0573241758989
76D9BB40	1	0.0573241758989
8320F383	1	0.0573241758989
791F6BEB	1	0.0573241758989
7F6AC5AA	3	0.0831726964939
810DD046	2	0.0691384203433
801471F4	1	0.0573241758989
8090FD79	1	0.0573241758989
82B94081	1	0.0573241758989
7E288982	2	0.0691384203433
056904C2	4	0.0997504891197
7D9AA2E6	1	0.0573241758989
79A68260	1	0.0573241758989
7D9E22A8	1	0.0573241758989
784D2F31	1	0.0573241758989
75A6DDED	2	0.0691384203433
813A2F42	1	0.0573241758989
8639FDFB	1	0.0573241758989
84DBEFA2	1	0.0573241758989
7D975622	1	0.0573241758989
7E9CF064	1	0.0573241758989
7BFF18FB	1	0.0573241758989
49718A5B	1	0.0573241758989
8163B2C7	12	0.354343693774
81DCD381	1	0.0573241758989
59240918	4	0.0997504891197
2C0C94A9	12	0.354343693774
82CF12F0	1	0.0573241758989
7EF0FB60	1	0.0573241758989
27BCEADF	1	0.0573241758989
7F128FE8	1	0.0573241758989
8622E751	1	0.0573241758989
81484844	1	0.0573241758989
7EECEAB0	1	0.0573241758989
2ACB5E07	3	0.0831726964939
8626C269	1	0.0573241758989
7EFD9516	1	0.0573241758989
08DB21A5	1	0.0573241758989
7E74F4FA	3	0.0831726964939
7CA6D35E	3	0.0831726964939
7F942F46	6	0.1418510649
7E60AA0C	1	0.0573241758989
85B533FE	1	0.0573241758989
86349B76	1	0.0573241758989
7D26E053	2	0.0691384203433
75D1E1EF	1	0.0573241758989
27AD82AF	1	0.0573241758989
5B234A08	1	0.0573241758989
78AC8A67	1	0.0573241758989
7E767A16	2	0.0691384203433
862681D8	1	0.0573241758989
7F8A7DFA	1	0.0573241758989
7DD98B87	1	0.0573241758989
13D8FB1E	2	0.0691384203433
79AB5AA7	3	0.0831726964939
7C9FC702	1	0.0573241758989
803E50DC	1	0.0573241758989
74375604	2	0.0691384203433
7D312776	2	0.0691384203433
84A6885F	1	0.0573241758989
81941AC8	1	0.0573241758989
84EA7F5C	3	0.0831726964939
810851E5	1	0.0573241758989
862DA948	1	0.0573241758989
8163B89A	17	0.598687660112
73053BAB	1	0.0573241758989
7FF28EA3	1	0.0573241758989
7DDB6823	2	0.0691384203433
863A0020	1	0.0573241758989
8540DF12	4	0.0997504891197
58333E64	1	0.0573241758989
7CCE663C	1	0.0573241758989
7A5BEB96	3	0.0831726964939
7F63D1E8	2	0.0691384203433
7FE848BF	1	0.0573241758989
46B818CB	1	0.0573241758989
7C60CAB1	1	0.0573241758989
7B96EBF9	29	0.942675824101
8162391C	1	0.0573241758989
7CEE0D07	1	0.0573241758989
7F295D9E	19	0.689974481128
7E7E5A70	1	0.0573241758989
81497A93	1	0.0573241758989
7DB772B8	3	0.0831726964939
7E103DC4	1	0.0573241758989
7C13FF9E	1	0.0573241758989
863ED3CE	1	0.0573241758989
79E87EE0	18	0.645656306226
78F162A7	1	0.0573241758989
72FFA959	6	0.1418510649
006B84F2	2	0.0691384203433
29B955DD	1	0.0573241758989
80FB75AB	1	0.0573241758989
84A3A359	7	0.167981614866
0FEEF2ED	2	0.0691384203433
7D780AAF	3	0.0831726964939
