06CB40E7	1	0.0573241758989
8486A2B9	2	0.0691384203433
74BC42F9	1	0.0573241758989
7F0F7B8C	1	0.0573241758989
855CD84A	1	0.0573241758989
81E7C7D2	1	0.0573241758989
80D46FD6	1	0.0573241758989
863AF95E	1	0.0573241758989
8066D314	3	0.0831726964939
765C138A	2	0.0691384203433
7EBE6A0B	8	0.197816111441
7E010E5A	1	0.0573241758989
067644E5	1	0.0573241758989
817B1948	1	0.0573241758989
7D9A5A52	1	0.0573241758989
863A2267	1	0.0573241758989
7F6AC5AA	1	0.0573241758989
810DD046	1	0.0573241758989
801471F4	1	0.0573241758989
7A3198CC	1	0.0573241758989
7E288982	2	0.0691384203433
056904C2	4	0.0997504891197
7D9AA2E6	1	0.0573241758989
79A68260	1	0.0573241758989
7D9E22A8	1	0.0573241758989
75A6DDED	1	0.0573241758989
813A2F42	1	0.0573241758989
7D975622	1	0.0573241758989
8163B2C7	1	0.0573241758989
2C0C94A9	9	0.231475216501
123BE744	1	0.0573241758989
7F128FE8	1	0.0573241758989
81484844	1	0.0573241758989
2ACB5E07	2	0.0691384203433
7D3AFF36	1	0.0573241758989
86294987	1	0.0573241758989
7E74F4FA	2	0.0691384203433
7F942F46	5	0.119202922022
7E60AA0C	1	0.0573241758989
85B533FE	1	0.0573241758989
5B234A08	1	0.0573241758989
78AC8A67	1	0.0573241758989
7E767A16	2	0.0691384203433
7DD98B87	1	0.0573241758989
8628A89B	1	0.0573241758989
7C9FC702	1	0.0573241758989
862E45EB	1	0.0573241758989
806C7C2B	1	0.0573241758989
84A6885F	1	0.0573241758989
81941AC8	1	0.0573241758989
810851E5	1	0.0573241758989
8163B89A	6	0.1418510649
73053BAB	1	0.0573241758989
7DDB6823	1	0.0573241758989
86335E11	1	0.0573241758989
836EE8A3	1	0.0573241758989
7A5BEB96	1	0.0573241758989
7F63D1E8	1	0.0573241758989
7FE848BF	1	0.0573241758989
7B49246B	3	0.0831726964939
7C60CAB1	1	0.0573241758989
7B96EBF9	7	0.167981614866
7F295D9E	2	0.0691384203433
7E7E5A70	1	0.0573241758989
862BE4EF	1	0.0573241758989
7DB772B8	3	0.0831726964939
7E103DC4	1	0.0573241758989
7C13FF9E	1	0.0573241758989
79E87EE0	10	0.26894142137
72FFA959	3	0.0831726964939
006B84F2	1	0.0573241758989
80FB75AB	1	0.0573241758989
84A3A359	5	0.119202922022
0FEEF2ED	2	0.0691384203433
7D780AAF	3	0.0831726964939
8568F989	2	0.0691384203433
8114A4D3	3	0.0831726964939
7ABCF093	1	0.0573241758989
7F301D05	1	0.0573241758989
86368F5C	1	0.0573241758989
7F7D2CA2	1	0.0573241758989
7F8AFDA0	4	0.0997504891197
80DA6A7B	1	0.0573241758989
7F94A4ED	1	0.0573241758989
810B0996	1	0.0573241758989
85309B27	1	0.0573241758989
7CFED37A	2	0.0691384203433
7D3D8EA0	2	0.0691384203433
817A2B68	1	0.0573241758989
077076C0	1	0.0573241758989
80B4541D	1	0.0573241758989
7E7CA927	3	0.0831726964939
7734DEED	1	0.0573241758989
8638659E	1	0.0573241758989
7D025AAE	1	0.0573241758989
781AC471	2	0.0691384203433
81DE967C	1	0.0573241758989
03FFF78F	1	0.0573241758989
7E448B3B	1	0.0573241758989
81E8F309	2	0.0691384203433
80EC5999	1	0.0573241758989
7F437379	4	0.0997504891197
72F4009C	2	0.0691384203433
78C5CF5E	1	0.0573241758989
7D1D6680	1	0.0573241758989
7EC88256	1	0.0573241758989
7D61F893	1	0.0573241758989
858AAC4E	1	0.0573241758989
7ED7FA69	4	0.0997504891197
8623585F	1	0.0573241758989
32CD1F54	3	0.0831726964939
7D8F09C5	1	0.0573241758989
817A7DCE	4	0.0997504891197
7D096B3B	2	0.0691384203433
81C19A94	1	0.0573241758989
862EE87E	1	0.0573241758989
80E41C90	1	0.0573241758989
1084B13F	6	0.1418510649
45B76EFB	2	0.0691384203433
4A47D0D5	1	0.0573241758989
7DEBD08A	5	0.119202922022
80675268	1	0.0573241758989
8582CE40	1	0.0573241758989
0E0A588F	1	0.0573241758989
8625E674	1	0.0573241758989
85266BB4	2	0.0691384203433
863EAB14	1	0.0573241758989
802B2F9F	1	0.0573241758989
8257D1C5	1	0.0573241758989
7F76C55C	5	0.119202922022
7E01F188	1	0.0573241758989
2C14432F	2	0.0691384203433
7F866354	1	0.0573241758989
7E781689	2	0.0691384203433
850A9E7C	1	0.0573241758989
7F990360	1	0.0573241758989
83321D62	2	0.0691384203433
774BA42C	8	0.197816111441
8025B10E	3	0.0831726964939
84337CF8	1	0.0573241758989
7E321CFA	1	0.0573241758989
7FE09175	1	0.0573241758989
862D6136	1	0.0573241758989
7FA7C5AC	1	0.0573241758989
863C7B53	1	0.0573241758989
813A2D1E	2	0.0691384203433
844C4545	3	0.0831726964939
862B28FB	2	0.0691384203433
80E9B5BA	1	0.0573241758989
7FAE303B	2	0.0691384203433
802FFA91	1	0.0573241758989
7D1179C4	2	0.0691384203433
7DD4E231	3	0.0831726964939
7ED59043	1	0.0573241758989
86388E4F	1	0.0573241758989
84226611	3	0.0831726964939
0BAE58B5	2	0.0691384203433
7698BD80	1	0.0573241758989
7D065F38	3	0.0831726964939
7657F30F	5	0.119202922022
7FAC3DBE	1	0.0573241758989
7D58A3F9	1	0.0573241758989
8085F874	1	0.0573241758989
851F92E7	1	0.0573241758989
8133BC8F	1	0.0573241758989
7FA52BDB	3	0.0831726964939
79A2F57C	2	0.0691384203433
17233D50	6	0.1418510649
6ED3B9B5	1	0.0573241758989
7D5DA3C8	1	0.0573241758989
7DBD40D7	5	0.119202922022
7E93482F	2	0.0691384203433
7FF11D2C	11	0.310025518872
7EA83C73	1	0.0573241758989
7F454C7D	1	0.0573241758989
7907760D	1	0.0573241758989
85786162	1	0.0573241758989
763C93C6	1	0.0573241758989
0E595D32	5	0.119202922022
854A0A65	1	0.0573241758989
86353C5C	1	0.0573241758989
857885E8	1	0.0573241758989
7CFEF4D0	1	0.0573241758989
86223CC1	1	0.0573241758989
7CF2950A	1	0.0573241758989
7C94BE30	1	0.0573241758989
7D765AFB	1	0.0573241758989
84061E3E	1	0.0573241758989
056D47A3	2	0.0691384203433
863B917D	2	0.0691384203433
0673A0FB	1	0.0573241758989
