7378D87B	chara tsoukala	2014
862814D2	hongphuong le	2009
7EBD5B66	peng wang	2015
58676BEC	yuan chunfa	1992
06A8A405	peter ruhrberg	1997
7D3BE34F	osama a khan	2012
86398870	taichi yatsuka	2015
7E78DF7D	masakazu fujio	1998
7DC21BA7	john chen	2002
7E448E67	midori tanimura	2005
862A8533	eugenio pamela jordan	2009
80977716	stephan bopp	1994
78513A8C	xiaoli z fern	2010
7D9EE215	mehrbod sharifi	2006
0EE5622B	francoise emerard	1986
834315D4	r l johnson	1984
7F9F2801	takaki makino	1998
7D079A1F	dingding wang	2009
13F401AD	luke zettlemoyer	2007
80AA9EC6	alexei v ivanov	2009
7EE6EB8D	jingang wang	2015
7F260AFA	nicolas ward	2011
863AFB7B	aiming ni	2015
829E1FDA	n b singh	2011
85A769EB	patrick ruch	2002
863DFC54	martin hallmay	2012
3CEB330E	shady elbassuoni	2012
130E4A1A	nadjet bouayadagha	2003
7D3116B5	j w murdock	2013
7805C826	milena hnatkova	1984
80785377	paul a martin	1988
8620E379	michael schiehlen	2011
042AA165	david goddeau	1991
0FD4F058	maria de los angeles alonsolavernia	2006
7E4BF27C	wayne h ward	1991
763C93C6	kelsey taussig	1994
0D576A68	idan dershowitz	2011
718A4C08	karel oliva	1990
7DCEB2C1	yoong keok lee	2002
7FC3E05C	justin betteridge	2009
7D922755	simon jones	2014
7D842E31	christine a montgomery	1979
335944A3	pierre magistry	2012
77BC6D2F	harald m bonel	2014
815F1E57	harry bratt	2005
7778384B	richard futrell	2015
778C7BB8	lieve macken	2010
758EBF85	ehud reiter	1992
863036EB	jinho choi	2010
4AA5C939	yulia tyshchuk	2015
862C2FE8	matt hohensee	2012
789269DF	carmen banea	2007
863AEFE2	jeanluc meunier	2015
8624DB3C	shweta ghonge	2013
7DF55C04	tsueyfen lin	1992
863234B5	christine d piatko	2009
8622F590	erwin marsi	2015
837979BB	licheng fang	2012
040F9D35	luisa bentivogli	2003
86397E73	zhichao hu	2013
784DCC6C	nico schlaefer	2008
7FD7448C	mark w davis	1995
8017215F	w randolph ford	1982
815313E1	lama hashem	1993
48DBD042	livio robaldo	2008
82D55DFC	mary dee harris	1998
740FAB6F	robert belvin	2005
8132D0B3	dengfeng ke	2012
7D81DCD6	shashi narayan	2015
7EAB5AC1	mingwen wu	1992
12E8AA5B	ekaterina kochmar	2014
7894EA8F	philip resnik	1990
80426F78	james s magnuson	1996
7CE0451B	chen yuzhong	2003
7E5C329B	cunchao tu	2012
1038D2D4	byurhan hyusein	2003
7E4117F7	tsutomu kawada	1980
7DAAEB22	brian lathrop	2005
84BD15B3	jakob uszkoreit	2008
14519C72	colin bannard	2003
809BBC4D	xu sun	2008
7DF5EE6D	alexander g hauptmann	1986
7F347448	aaron dunlop	2010
757DB1E7	michael k brown	1997
809D8AE7	itziar aduriz	1993
7C94BE30	manuel vilares ferro	2001
7F614ED5	martha herzog	2007
7DA0B9A4	byron c wallace	2012
7F980028	marcelo fiszman	2002
829EDB16	violeta seretan	2014
86260CB7	lucy vanderwende	1992
7CF685FF	sravana reddy	2010
0EBF6365	hal	2006
79E51D16	christine jacquin	2009
7FFBCF8C	sungchul kim	2012
7322D8D3	mariefrancine moens	2002
78649433	eric foslerlussier	2003
7F11C99C	kevin c yeh	2003
7ACB2F5C	patrick hanks	1989
7E5E457F	lawrence s moss	1993
797C59A8	johan westermark	2007
7E47FE0F	taesung lee	2013
8479B1EE	shaohua li	2015
78BA7F0A	ercan solak	2014
7527825D	ioana stanoi	2013
7D740EA4	youngin song	2006
862B5195	guang x alan	2013
862C6D68	yuqi textsczhang	2007
85F409AB	markus drager	2012
7FC7D9F2	natalia klyueva	2009
393EDA6B	lukas biewald	2008
86371DB0	yixin cao	2015
6C0A030B	naomi saphra	2015
18C87DEA	stefanie shattuckhufnagel	1991
862835FA	richard sproat	2013
7D9742B5	le quan ha	2002
79587348	lauri karttunen	1984
8628E46E	dan cristea	2013
480660FC	bryan kisiel	2013
855E732E	donghyun kim	2008
853E0CF7	zhen wang	2014
800BFA17	meijun liu	2014
7EC9B139	seo jung yun	2000
8638005A	martin korner	2014
7D8AF7EA	kathy starr	1982
7D0D3228	feipeng zhao	2013
81B921EC	magnus sahlgren	2015
0310A401	maria staudte	2015
797D6FA0	adrian onet	2003
7D983F04	thien hai nguyen	2015
4A5BE9E2	anna divoli	2007
7E1B5CE5	ziqi liu	2013
78F008DB	greg langmead	2009
2818E9E3	colette mrowahopkins	2013
80830B30	pushpak bhattacharyya	2003
81473F4F	s l duvall	2011
098BCDA9	cristian danescuniculescumizil	2009
7C103BC3	stephanie elzer	2004
767B24B6	hiroshi masuichi	2000
7E2321B5	piji li	2015
7E9A2CD4	amitabha mukerjee	2012
6E8346E4	bruno golenia	2010
8176AC1D	xiaorui jiang	2013
814B4CE7	joke dorrepaal	1989
847F32DF	yi liu	2007
802AE054	kosho shudo	1980
7AFCA2E6	ariel peretz	2008
7FCC8C73	r l bonnema	1997
8629C954	marelie davel	2010
1411F062	ben darvill	2012
105EF9B1	diarmuid o seaghdha	2007
7920F38A	lluis marquez villodre	2012
4B92D039	mehrnoosh sadrzadeh	2011
836EBA6C	kevin w drummey	2000
7D85F18F	zhigang chen	2015
7108A6B1	michael gamon	2001
8629B39F	lidong bing	2015
824765E6	jian huang	2010
7A2AF70C	dennis reidsma	2008
7D6DA061	trina c kershaw	2009
800C24C8	gaewon you	2010
7CFDB3F6	y albert park	2009
07CFE343	eric crestan	2004
800830C0	joseph reisinger	2008
7E73E885	niraj kumar	2012
7F963B9D	yuchul jung	2009
83ACFAE0	laurent romary	1998
806BB17B	joshua huang	2006
7C49B1A4	f fanciulli	2000
19778DB6	marita ailomaa	2006
862A1284	yating zhang	2015
7FAADFF0	sheng li	2013
811E2583	honda takeo	1994
7D75E422	shimon ullman	2015
854FC2F7	s garnier	2004
0810A63B	francois andry	1994
2AE9935B	jordan rodu	2012
805F1DD1	zhihui jin	2006
7FBEC9FF	seungwook lee	2009
54E2D90A	philip van oosten	2011
862CE1F0	houda bouamor	2013
7D2D94CE	songwook lee	2002
059216FE	ramesh nallapati	2008
7CA9CCDA	peter j haug	2002
86318583	hans kamp	2011
0035206C	alexiei dingli	2003
80F47FE6	istvan varga	2009
7EBDA198	naomi zeichner	2012
7893E39F	fabio rinaldi	2003
7D7222E0	xiaolong wang	2008
8631B980	anatoly polnarov	2014
80F6E83E	yanxiang he	2006
7F7600E6	alessandro lombardo	1993
7C761963	paul mcfetridge	1992
12671F4B	john pavlopoulos	2014
13C0B2C9	julian cerruti	2012
78460275	sebastian spiegler	2010
7E60EB0C	john aberdeen	2010
7C2B187D	mark van der kraan	1992
79C2A7FF	david yarowsky	1999
7D592A5B	james fan	2011
8626A84B	anna kovaleva	2009
7DB07A0B	chiho li	2007
862D010A	huanyuan chen	2014
75E739C4	li zhang	2006
83FB8A1E	claudia leacock	2000
7C25AC3E	igor m boguslavskij	2009
80E4B347	michael j strube	1996
7C5918E2	joseph reddington	2010
76DA7436	aciel eshky	2012
842553C8	agnieszka patejuk	2013
7D6A9106	ayah zirikly	2014
7C9529BA	diane litman	2001
795552A0	martha escobarmolano	2011
7D1D091E	muhua zhu	2006
7DF5F4F0	guy lapalme	2000
8060FFA6	annalu waller	2010
75A98180	suzi lubar	2006
7A8B666A	naresh kumar elluru	2013
7F4AEFE7	david israel	1983
8632303D	guohau lai	2012
7C8096EC	einat minkov	2013
863CE9C9	kotaro funakoshi	2015
86296A89	alessandro y bokan	2015
816EB492	lei cen	2010
8128F19C	blake howald	2013
7D5F93E1	h a hassan	2004
86325C90	shuaixiang dai	2015
7D26B76E	mike maxwell	2005
7D907E94	bryan r gibson	2009
7796729A	nick cramer	2005
7DF960B9	mario j silva	2011
84948514	jimmy wong	2003
063537E5	oren kapah	2004
7E7B4477	dan roth	1998
200E8E37	marketa lopatkova	2009
7D01E0A9	james r glass	1991
82871DFB	wan chen	2006
862A5F81	liang zhou	2014
7BEFF835	ben hachey	2003
7EEC102D	terence y w chan	2004
7C431E3C	kentaro inui	1996
7E674CC1	di zhuang	2015
7BFBE69E	vladimir pervouchine	2010
7B0E79D1	david maier	1982
862875F9	jan a ta panek	2012
7FB1661A	hong lei guo	2006
7E2C46B9	weiquan liu	2000
7EB42B2F	ismael garcia varea	2001
8576C1AB	huanbo luan	2015
7DB7AF23	matthew hurst	1994
7D79FF25	kenji ono	1994
5566EB75	mats dahllof	1999
7A2467E8	ioannis konstas	2012
27D40735	julie weeds	2003
86350160	jean mark gawron	1982
0022AA93	ozlem cetinoǧlu	2004
7752D1F0	shigeo kaneda	1994
7C2C1E5C	iris hendrickx	2002
042E7616	joakim nivre	1996
5A2183CE	monique ornato	1982
863B4501	angrosh annayappan mandya	2014
7DC85E3E	mark hopkins	2004
458C828D	friedrich dudda	1990
78105365	michael gilloux	1990
03BE82EB	eithon cadag	2010
85D62CA0	sharon small	2004
7D7F3D09	ming zhou	1994
7EDEF1C5	paul pettersson	1994
14BF712B	jost schatzmann	2007
7B221FD7	naoki isu	2006
7EED4848	takayuki hasegawa	2013
279FDBA4	bart jongejan	2009
80EE2A7A	simon king	2010
8086C9EA	youshan chung	2010
6FA7F8C6	denis carcagno	1990
756CD0CF	manoj harpalani	2011
81631A0B	nobuyuki shimizu	2003
849BCE43	ajit narayanan	1993
863593F5	kokichi tanaka	1980
7E7D5811	florian zipser	2012
674D30F0	walter gerbino	1997
7915FED6	scott cyphers	2008
805E719A	jeffrey pennington	2011
7E70A12A	francis bach	2013
1410B857	richard j mammone	1991
75EE41BC	nikolai grigoriev	2000
247477CA	gunther gorz	1988
839D9D2E	ralph m weischedel	1980
86209738	ya guo	2014
80CC983C	filip van aelten	2001
7FDC97BF	jackie chi	2013
84B66BE8	john lamping	1991
7F535871	guangyou zhou	2011
7B44D05E	peer bork	2004
5C000E6C	uraiwan janviriyasopak	2008
7CB25BC1	daniel bachut	1992
17A8BA17	ola knutsson	2002
8003D90F	naonori ueda	2009
80639ECC	wuming luo	2002
79E2E116	chris leggetter	2010
84D1C3C1	siwei wang	2011
735A30E7	farah benamara	2003
8167C9BA	wenliang chen	2006
7D77821F	yuen q lin	1992
7BF81E6D	dmitriy genzel	2010
78C6CEAF	aaron tikuisis	2005
807C2FDD	hong li	2007
8633C665	yahoo labs	2014
7DDF6F7A	steve young	2004
221E90AF	carlo tasso	1982
7D996425	ryu iida	2006
7E39A23E	shihhsiang lin	2010
7F8B4328	amba kulkarni	2013
7802AC5A	eisaku maeda	2002
803D60D0	hai zhao	2009
80EE4CC0	robert a russell	1982
7F8A3619	ruth colvin clark	2000
81057DA2	long chen	2015
804224DC	graham katz	2012
7F26B4A7	tsuyoshi morimoto	1992
85DC81B4	kirill kireyev	2011
594048D2	suguru matsuyoshi	2009
7B6B8192	gilbert badaro	2014
7B21EF68	nikos tsourakis	2008
7ED01B8C	diyi yang	2014
8303ECFF	stefano a cerri	1983
816B6B39	riddhiman ghosh	2012
8632E1E8	eunsol choi	2013
7BE8755B	ramakanth kav	2013
7EF8EC5A	zheng chen weiying ma	2003
76B2F8A3	anamaria barbu	2003
7F416DED	eric xing	2015
091726BD	paola pietrandrea	2010
7CFE9E7C	antoine ogonowski	1994
7D1FDFBD	conrad s tucker	2015
841180F3	alon lavie	2002
7FF07211	marcus thint	2008
807B6212	frank keller	2006
80589802	zhiyong lu	2010
80436275	xingxing zhang	2013
44C4F98C	frank anshen	1986
00B66D7D	abdulrahman almuhareb	2004
7E0FCCB8	katsuhiko hayashi	2010
7F4B27BF	seungshik kang	1994
7F10BE6A	margaret m fleck	1983
8630B8E7	serge verlinde	2014
0FA3F086	mohamed jmaiel	1998
1DCBED2D	mark steyvers	2010
7ECD1F23	anja belz	2002
7F6E114E	boliang zhang	2014
728A3353	i dan melamed	1996
7D58A067	rahul chitturi	2008
7B2F2E28	irena srdanovic	2008
8632E952	mark steedman	2013
7D16E332	grace ngai	1999
854EB464	simon tucker	2007
7E142DD8	ananthakrishnan ramanathan	2011
775DF327	herman stehouwer	2012
812AA547	amy siu	2013
80F959EC	yankai lin	2015
7F21B912	robert kelly	2004
028A8D97	pornpimon palingoon	2006
00324955	michael a kuppin	1967
7D28F018	duncan davidson	2002
863EEB4C	leonhard hennig	2015
83E7D91C	seiichi yamamoto	2002
84B33685	hongwei hao	2015
848A6D73	ruiqiang zhang	2004
8384FA86	alessandra giorgi	1985
7FF0097F	nan sun	2009
841896CC	spiros taraviras	2003
7E4F99FD	juan e gilbert	2008
84D39DDD	qiang liu	2012
81404693	yanli sun	2008
2343F253	eva buraňova	2000
811EF3EB	zhiying liu	2014
7D1A2869	yi lu	2013
7DBE22EB	cassandre creswell	2006
0263D0D1	aaron bronzan	2008
86389890	shona douglas	1998
78FD0AAF	sara dalzeljob	2009
7D4F5AD9	stephen d richardson	1998
7ED32960	joseph le roux	2012
6BBF4818	petr jirků	1982
804BE940	linlin li	2009
79716339	samuel f pilato	1985
0C3A8EC5	john l beaven	1988
62976BB9	eric bloedorn	1999
8468FEF5	marco marelli	2013
80453EAD	weiwei sun	2008
7E159597	jun goto	2003
85B14407	makoto iwayama	1988
8626B88C	hyopil shin	2010
81C5DEBC	michael glass	2005
76DCF64D	jessica perrie	2013
7F5FB87C	jiatao gu	2015
817C423F	hien nguyen	2012
8162D661	james r davis	1988
806FB740	travis wolfe	2013
82859A9E	amrita saha	2014
75048C82	james pustejovsky	1989
862E18F1	hiroshi tsukahara	2015
8635E1BC	yunqing xia	2011
815A5DF9	isabel gonzales	1973
80C5AABD	amaru cuba gyllensten	2015
802EB453	xiangdong zhou	2012
7F70E798	anirban dasgupta	2013
0ADAF569	tonio wandmacher	2007
18E3D025	y martemianov	1967
604FCA32	guido minnen	1990
814B7918	michael d wallis	2009
8620513E	tatsuhiko tsunoda	1994
769ABD02	ladislav kunc	2014
78A6A35B	robert c mathews	2003
7FDB1FD8	minhua huang	2012
28B1FBAD	nicholas j belkin	1980
800F814C	michael s english	2005
1427A482	tibor gyimothy	1990
84B2A814	david chiang	2007
85456A48	octav popescu	1991
754A9B43	wolfram luther	2007
7D9DADF7	camille albert	2009
7B57CBE5	mehdi manshadi	2010
03B8E876	nina wacholder	2003
80D7BC39	shihhung liu	2014
131D6842	steven abney	1991
7D2A48D0	yang feng	2009
75A2970B	robert wilensky	1980
7D0BD093	matthias hagen	2013
863D3A02	xiaodan zhu	2014
851C8933	jerome boudy	2014
7D4F1940	chi wang	2014
7C9EB414	james e pustejovsky	2006
7D02237C	djamel mostefa	2008
83CDB57D	julia hirschberg	2004
78AA788A	karol wieloch	2007
7C7BE8C6	alexander s berdichevsky	2005
7FE14B5F	peifa jia	2010
83CE9A1E	l i peng	2011
10A43A7F	micol marchettibowick	2012
754DDE7D	marco j w bos	1990
7F683F2E	yuejie zhang	2010
792EEDF5	antonio garciadominguez	2009
08C88296	rashmi gangadharaiah	2006
49FEE918	zeljko agic	2014
86380938	andrew m dai	2011
7F4F102C	guowei bian	1999
7FEBDE31	steffen koch	2012
80A52BA9	m h chen	1997
851DF9D4	carlos rodriguez	1987
04F94874	katerina pastra	2009
80345D02	changqin quan	2009
770435F6	a podlasov	2009
82B821CE	jose manuel gomez soriano	2009
7EBED4FA	aya ishino	2009
7A0FF0B5	alberto garciaduran	2015
7853B641	oliver bender	2003
7F60D5FA	peter von etter	2010
86280BE0	mateja verlic	2013
763DB161	arman cohan	2015
07B3DF3F	pascal amsili	2012
7A66965B	steven skiena	2013
862C8482	peter rebersek	2013
82F64A77	andre f t martins	2015
7EF37463	nigel j holden	1986
04A62EB0	mārcis pinnis	2012
84D4A0C3	sameer s pradhan	2004
801308FA	anubha kothari	2005
811641DE	pushpak bhattacharyya	2014
7FA141AE	gilchang kim	1994
8623DC1D	tianyu xu	2013
7EE22DE0	george ferguson	2005
8639CD86	jan hajiċ	2014
86286031	benny kimelfeld	2011
7EB42414	guofu li	2008
754F5D2E	ramon ziai	2010
7F90ED71	kanayama hiroshi	2004
7D1F5FFB	thomas c chuang	2003
849447E6	jennifer williams	2012
8627B9FD	eugene agichtein	2008
81ADBF28	jan kleindienst	2014
7DB5C63A	yi guan	2007
7515B55D	muntsa padro	2014
7D37D34A	g aguado de cea	2003
7A01CE53	ryan gabbard	2006
0797410F	myroslava o dzikovska	2004
80EEB4E4	andrew j cowell	2006
2A5EFA54	junichi tsujii	1980
82DD5055	bin li	2010
813A6AA3	heather friedberg	2012
8636FA31	jennifer williams	2014
8329BC1E	xiaoming li	2011
7A78D396	gael dias	2003
83959EA0	rolf backofen	1993
7E0A2E77	william a gale	1990
7E5EC5CF	avishek ghosh	2009
76526954	ghislain putois	2010
86255B6B	ajda gokcen	2015
8121020E	hanjun dai	2014
7E3FD6EE	shinsuke mori	2008
863A95F6	nlp lab	2013
86389DAB	reham mohamed	2014
7FD8B1BD	markus egg	1998
2229B89A	martine addadecker	1994
81819564	andrew naishguzman	2010
863D209C	hiroya takamura	2012
862EE84D	yorick wilks	2003
7FA8867F	jeffrey flanigan	2011
7EC0F97E	chunsheng chang	2011
7D2C6BCB	steven h weinberger	2010
7DDEAAF5	archna bhatia	2014
7E8959E4	iria da cunha	2010
0F16DF22	leonid boytsov	2014
819FC3A1	marin dimitrov	2013
7ECBBCAB	long nguyen	1994
86340D07	shashank batra	2015
473D6002	nils dahlback	1989
8637735F	anusha balakrishnan	2014
7D69AC03	j o gorman	2006
0F83345D	wray buntine	2012
862D5E6A	carolin haas	2014
849E6814	guohua li	2006
814882B7	pedro domingos	2008
779A496C	robert m haralick	2012
7F104C19	burcu can	2012
862076FC	carmen heger	2015
81D5D58F	iker manterola	2011
14CBCA08	shulamit umanskypesin	2010
862BB1E4	lars jorgen solberg	2012
3F48AFC7	jelena prokic	2007
7F74A96D	grace chung	2003
7E49241C	j m arriola	1993
85CD3AF6	dhrubajyoti das	2009
7E7C5296	xinhao wang	2008
7FE0DFF7	alexander koller	2001
7B6426D0	wilfried bloemberg	1988
80CCB0A1	sameer pradhan	2004
7D07D782	david martinez	2008
7F6A8C23	michael collins	2015
755C8A6C	paul j vozila	2008
56D4F851	h baritzhak	1980
7FBF255D	mantai sum	2009
863B20F8	rakshit trivedi	2013
861F3130	katharine henry	2013
8630345F	paul buitelaar	2015
7467DE2B	sebastian sulger	2011
7D23FBF1	dan roth	2003
80C3D04E	breck baldwin	1992
75464417	lidia ana moreno boronat	2012
7E654FBD	d eades	2004
7A59C4DB	michiel bacchiani	2003
854F2C00	zhong su	2009
810A27B3	guntur bharadwaja kumar	2006
7F35872C	meishan zhang	2012
75DCF1BE	yasuhiro akiba	1994
7F263709	hayde castellanos	2006
7D27365E	sambhav jain	2010
131F98F3	tess handbender	2005
8638DC9C	jinho d choi	2015
7FD486AD	s sandeep pradhan	2003
7D11D1E5	peter m scharf	2012
7601A9A0	ernst buchberger	1983
777180E5	y l hao	2009
7DB963C4	dekai wu	1994
8633A3C6	slobodan joviċic	2005
66DB078D	eric joanis	2006
863899E9	sungjin lee	2015
7E3E7E2B	vinci liu	2006
75DCBA8A	driss matrouf	2014
77936651	shinsuke mori	2013
7E9C4D3C	bin wei	2010
80F18431	m ines torres	2007
7FC06D8D	ruben izquierdo	2009
835285E2	andrea jansen	2012
7BFB2540	peter a rankel	2011
14D984E4	vijay saraswat	1993
81118F58	yixuan liu	2008
7E528D9E	siyu qiu	2014
07AE661C	pierre zweigenbaum	1990
8109E03E	bertol arrieta	2006
7624BDF5	ichiro kobayashi	2013
491477F9	yanir seroussi	2012
7E9B59F1	chunghye han	2000
86377753	nathan mckinley	2014
789E1D48	yumi ichimura	2000
862C4732	kristian woodsend	2014
5D064D44	tom lunney	2010
2DF3737D	chia haizhou	2008
7F6E6276	animesh mukherjee	2009
862BB812	haritz salaberri	2014
857ABE62	eudard hovy	2015
7CFCD5AA	pascale fung	1994
75D7E6B6	mikhail a belkin	2002
856CBFFF	henrik schulz	1998
2BAB9D11	thomas l cornell	2003
7F2B10F3	ma antonia marti antonin	2012
7E454A06	antonio toral	2012
0DD71260	guenther goerz rrze	1982
783CDD56	a kumaran	2009
808385EE	ronald a cole	1994
3E44ED38	roberto prevete	2000
7FB8726F	ando shinichi	1996
7EC71F07	alexander mark franz	2002
7DD6FBB6	josse de kock	1969
011A6084	wang houfeng	2010
7D918BB1	taylor cassidy	2012
8028229B	jason j s chang	2007
7DAA6ADE	ken samuel	1998
2470F7C4	robert c berwick	2008
7D628F30	masakazu seno	2011
7EBC8774	eamonn newman	2005
773131FA	natalia ponomareva	2012
804AE747	dietmar rosner	1994
80540B26	warren a hunt	2004
855C9077	seungwoo lee	2003
814BE091	yunnung chen	2012
77AFA1F3	devlan nicholson	2000
7D8BD485	takeshi hamamoto	2003
0B8DE230	guy lebanon	2009
7FB9C504	jun wu	1998
0AD9C046	oleg kapanadze	2013
3430D2C6	f fusconi	1982
7F73E321	hieu hoang	2007
7F73A13A	ricardo ribeiro	2008
7E21DAE4	samuel j clark	2011
7DC66AE8	ahmed e hassan	2006
8632DC1A	congling xia	2014
1362CFF0	anelia belogay	2012
7C17E54A	andre dugas	1969
77A82D4C	raman chandrasekar	1996
7B765F55	marcin szummer	1994
7CC1E449	diego alejandro ingaramo	2008
7F237DD1	yisong yue	2010
80E2F652	shuntaro isogai	2001
28435564	gerard sabah	1990
0F466AFF	bart van merrienboer	2014
7ECCDAC2	masaaki nagata	2013
7D94CC94	m j hidalgo	2000
7E638EE7	hao li	2014
8165B60C	graeme ritchie	1984
84016D8C	haibo li	2013
7B0F5ABC	pranam kolari	2010
7D631CA8	yao yao	2010
4A0547A8	eric crestan	2009
7DEB971F	kaijiang chen	2005
8637CC7E	glen pink	2014
7B64569E	alessandra giordani	2012
7DA28FD1	john nerbonne	1987
7F527D64	tomoya mizumoto	2012
8636143D	biao zhang	2015
0C802FE8	bashar nuseibeh	2010
7CFF1287	hideki tanaka	1990
80A0A7C8	jie tang	2008
752C0510	judith baur	1996
7D510BC5	masaaki nagata	2003
0F68005E	hans argenton	1999
7A40CF25	steve shwartz	1982
80D950BA	marta recasens	2009
7E8D0EB8	alnur ali	2012
86325284	laila moretto	2010
14AF4772	desislava zhekova	2012
8635A0B4	naoki abe	1998
813CB624	lubos popelinský	2004
7F01D838	nancy chang	2002
28DC7FD3	helena de medeiros caseli	2010
5C10297F	joseph keshet	2012
7F04E79F	basant agarwal	2013
7D55F0A3	samuel brody	2010
7FD19248	sudipta acharya	2014
7998472B	karl grieser	2010
863EF7C8	raghavendra elluru	2013
7DAEEC7D	keiichi sakai	1996
305AE453	swapna gottopati	2012
243CD187	sylvana sofkova	1996
7E2C2E4C	myunghee yoon kim	1992
863831E1	kazunori muraki	1982
7E78FB64	sufian s ahmad	2014
77790385	rui xia	2014
861FF43B	steven rowe	2006
78054977	ibrahim badr	2008
7DF1298A	michelle q wang	1991
7BEEA349	anne r diekema	2004
7B770667	jiři mirovský	2010
0340570B	paul decitre	1987
847143F3	wei wang	2004
7F16E4AB	donghyeon lee	2007
7A0E391C	vitor r carvalho	2006
862C2994	aukasz burdka	2012
80DDC5BB	fm zanzotto	2000
7F1E6775	h tolga ilhan	2002
855A67A3	taiyi huang	2002
85585AC6	lei zhang	2002
86202AB9	angeliki lazaridou	2013
757C9AB3	rudolf hunze	1986
0C296618	andree borillo	1967
7B29E274	daichi hayakawa	2003
81308799	michael thelen	2002
778726F8	jesus gonzalezrubio	2010
809C2CB5	yoneharu fujita	1986
7D0F0451	atsushi yamada	1988
7E3C200B	marie m vaughan	1986
20AFE25F	pavel krbec	2001
7D405C9E	fuchun peng	2002
791F2A4B	pascal mouret	1998
85EDC169	m k white	2002
7E6F177C	michael a collins	2008
760D9386	lena stromback	1992
8162391C	fabio natanael kepler	2010
805B145B	tomomasa hori	2010
797C8CC7	torbjorn lager	1996
7C2DF810	h rodriguez hontoria	1990
7CB3238A	w u shihhung	2002
8588E10C	masato hagiwara	2013
26730E77	jagadeesh jagarlamudi	2009
794DE5BF	matyas naszodi	2002
7D3F52CC	mingshun lin	2006
862564EC	kang yen	2003
0E3189F2	rodolfo delmonte	1993
7AF39805	brett w bader	2008
7604E592	eric joanis	2003
78B33EDE	john fry	2004
0736F258	joachim wermter	2004
863D075C	djamel mostefa	2014
81FA9B1F	sanja fulgosi	2003
86298632	songqiao su	2014
8633715B	hans uszkoreit	2005
77AD9813	arun sundararajan	2007
80834C5A	yi hu	2006
8572CB45	kai zhao	2013
7DD09E88	takenobu tokunaga	1988
7EBC5315	alexander mehler	2014
7FF2F173	radu florian	2003
09E683F0	katrina e triezenberg	2002
753C0553	rickard coster	2004
7F4DB139	alois knoll	2009
74BCF784	walter read	1988
86333F5D	jeancharles lamirel	2003
7EA55E3A	guy goldstein	2011
3C8468FE	sarka zikanova	2010
862C146B	markus dickinson	2010
06DE8C56	amy bellmore	2012
713515C5	jorg tiedemann	2003
77A06B75	anne bracy	2001
7E286B9B	wentau yih	2002
834674A7	wei wei	2012
7EB6B268	yinan peng	2003
82447115	peng jin	2011
12693F49	fawaz alarfaj	2012
141B6433	peter tancig	1990
7A56EEE7	walter s lasecki	2013
7B974EA9	violetta cavallisforza	2000
8626B479	josiah wang	2015
80F9DA36	elif yamangil	2008
09638CAB	udhyakumar nallasamy	2008
775E317F	pierre isabelle	1986
76980769	gabriel illouz	2003
78AD6820	markos mylonakis	2009
79D436DD	dilek kucuk	2014
05EA4AFD	thorsten brants	2007
02AC848D	venkatesan t chakaravarthy	2009
7F384B62	hyungbae jeon	2012
7B745B3B	magdalena wolska	2003
862099C2	bo wang	2010
8638B745	juntae yoon	2000
06A9C280	chikashi nobata	2000
82814ECC	domenico lupinetti	2014
7CF5DE59	frank soong	2004
7F4ED80A	yajuan lu	2009
7EFD9516	zhang jie	2005
7FBCD86F	lianhau lee	2009
8517F4DA	alneu de andrade lopes	2013
7965C43B	erez lieberman aiden	2012
7B35D0CF	pilar manchon	2007
8628A332	jia i mirovska	2012
7E45A604	beat buchmann	1984
74A91395	yang yongsheng	2002
86251DD0	john prager	2012
7D58480E	ping chen	2015
847FB0EB	benoit lavoie	1992
7A948004	omer kareem	2004
7DC3AF18	liangwei wang	2012
82B33CB0	dan roth	2002
7EE1B6B6	derek long	1998
7F79D5B3	steve hunt	2009
8167604F	iftekhar naim	2013
00880845	carl eastlund	2009
803C1C23	william fisher	1994
8177ACA4	t p wang	2007
7FCE771B	roderick kay	1996
278536DD	larissa a munishkina	2013
6F3D2D72	wang haifeng	2004
86225EA6	sushant prakash	2007
862148C3	glorianna jagfeld	2015
7FDB5AB9	j m fall	1982
77116102	partha niyogi	1994
81EB512F	viktor pekar	2002
7A2A28AA	balakrishna kolluru	2005
7DAEC5BA	jianwei wu	2012
80BEA1F7	ian n roberts	2014
7821DDD1	alexey p kotlyarov	2008
7EF3EB61	jonathan may	2006
7D8A51D7	anoop sarkar	2009
7ED846AF	noriyuki yamasaki	2000
09DF1739	fabio ciravegna	1992
8106436F	meichun hsu	2013
7F62894E	ayako hoshino	2005
7D4D2370	masaaki nagata	1992
7D746A41	yajuan lv	2004
862494DC	xianjun dai	2014
80F91D9E	mitch weintraub	1994
854EAB38	olivier hamon	2008
766BB552	rafal rzepka	2008
7D3AE5C4	irene fernandez monsalve	2012
785FA596	frederick jelinek	1988
7E78DD27	eileen allen	2006
7D7EF746	kristiina muhonen	2012
1247E4B1	constantin orǎsan	2003
849A6D2A	de groote	2001
81280B9F	hongling wang	2010
7DE771F5	jon scott stevens	2015
63A63B3A	denis paperno	2014
7E575E4B	gunter neumann	1990
18E6F096	w kwitakowski	1992
10816C26	irena koprinska	2012
0B211E11	deniz yuret	2007
7E50CCD3	dan fass	1992
7B2346A3	richard farkas	2012
8525F280	haifeng wang	2008
14F0C29F	markus kommenda	1986
