2747.94730002	normal
2743.94668104	normal
2728.94708049	normal
2720.94681023	normal
2715.94509405	normal
2702.94681687	normal
2682.94688256	normal
2647.94727291	normal
2623.94699227	normal
2623.94678511	normal
2621.94707999	normal
2591.94700671	normal
2572.94607492	normal
2529.94706641	normal
2519.94663675	normal
2491.94726571	normal
2456.94705817	normal
2453.94701604	normal
2443.94733382	normal
2437.94742132	normal
2424.94666032	normal
2421.94637064	normal
2416.94702985	normal
2413.94701136	normal
2410.94741546	normal
2404.94682201	normal
2403.9470708	normal
2400.94613953	normal
2399.9467452	normal
2389.94727945	normal
2354.94682742	normal
2351.94710098	normal
2345.94744609	normal
2315.9469601	normal
2309.94703617	normal
2308.9470112	normal
2295.94731696	normal
2290.94705803	normal
2281.94725944	normal
2273.94615034	normal
2265.9472195	normal
2258.94702244	normal
2257.94679596	normal
2252.94699394	normal
2244.94660352	normal
2243.94719743	normal
2238.94736704	normal
2216.94693467	normal
2207.94734641	normal
2199.94732073	normal
2192.94557509	normal
2191.94695685	normal
2180.94714129	normal
2149.94708204	normal
2149.94683677	normal
2141.94754747	normal
2071.94721243	normal
2064.94637242	normal
2032.94621102	normal
2029.94737289	normal
2012.94737086	normal
2009.94682989	normal
2004.94721253	normal
2001.94692357	normal
1995.94686016	normal
1993.9475236	normal
1965.94710937	normal
1964.94525807	normal
1962.94586668	normal
1956.9472178	normal
1952.9470156	normal
1949.9465719	normal
1933.94470846	normal
1928.94644276	normal
1921.94676314	normal
1907.94677374	normal
1877.94703719	normal
1875.94732096	normal
1863.94755825	normal
1851.94753753	normal
1848.94656693	normal
1833.9469219	normal
1829.94602778	normal
1828.94667724	normal
1821.94708872	normal
1816.94695247	normal
1811.9455032	normal
1808.94753372	normal
1787.9472967	normal
1777.94703483	normal
1774.94761139	normal
1749.94698987	normal
1749.94669244	normal
1748.94740089	normal
1728.9469715	normal
1720.94714272	normal
1701.94679649	normal
1696.94738444	normal
1674.94737616	normal
1669.947384	normal
1669.94719454	normal
1660.94746074	normal
1647.9471785	normal
1639.9474487	normal
1634.94666434	normal
1628.94754302	normal
1626.94713122	normal
1625.9476893	normal
1624.94737092	normal
1621.94650513	normal
1599.94756362	normal
1598.94728431	normal
1595.94702978	normal
1592.94686728	normal
1589.94580909	normal
1587.94727998	normal
1582.94726713	normal
1579.94759194	normal
1574.94688048	normal
1563.94583999	normal
1556.94722822	normal
1556.94648022	normal
1544.94741603	normal
1539.94755152	normal
1538.94749831	normal
1536.9456068	normal
1528.94702242	normal
1524.94760131	normal
1524.94597475	normal
1523.94703013	normal
1521.94643654	normal
1502.94755661	normal
1486.94746323	normal
1484.94575925	normal
1477.94708664	normal
1474.94717401	normal
1468.94632617	normal
1456.9465566	normal
1446.94580295	normal
1443.94679106	normal
1443.94677297	normal
1427.94682146	normal
1420.94746408	normal
1412.94750235	normal
1400.94675483	normal
1398.94728481	normal
1396.947631	normal
1396.94726635	normal
1396.94520676	normal
1385.947364	normal
1383.94764178	normal
1378.94710286	normal
1366.94762218	normal
1362.94721886	normal
1348.94745827	normal
1348.94648581	normal
1343.94773441	normal
1342.94711014	normal
1339.94737093	normal
1335.94746811	normal
1324.94733227	normal
1322.94524496	normal
1315.94763418	normal
1309.94783153	normal
1302.94670683	normal
1296.94741928	normal
1295.94754489	normal
1295.94660745	normal
1289.94769067	normal
1285.94659319	normal
1284.94719389	normal
1284.94625336	normal
1274.94649539	normal
1271.94739312	normal
1271.94639987	normal
1269.9476298	normal
1262.94769323	normal
1259.9476568	normal
1255.94745209	normal
1251.94753917	normal
1235.9469889	normal
1234.94701937	normal
1228.94741925	normal
1221.94763736	normal
1206.94744974	normal
1205.94783224	normal
1201.94716216	normal
1197.94738103	normal
1193.94674387	normal
1185.9465424	normal
1184.94776399	normal
1178.94772944	normal
1175.94762814	normal
1172.94725902	normal
1163.94630009	normal
1158.94764596	normal
1150.94787433	normal
1150.94747609	normal
1148.94718108	normal
1141.94789159	normal
1134.94711154	normal
1123.94739255	normal
1117.94767527	normal
1117.9473755	normal
1110.9468128	normal
1108.94712763	normal
1091.9475286	normal
1084.94736818	normal
1083.94734653	normal
1083.94730761	normal
1082.94749707	normal
1069.94738078	normal
1063.94658344	normal
1058.94781535	normal
1056.94670702	normal
1055.947004	normal
1054.94771454	normal
1050.94780397	normal
1050.94748184	normal
1047.94778763	normal
1036.94759299	normal
1034.94600542	normal
1005.94773049	normal
1003.94718786	normal
999.946897749	normal
996.947703563	normal
996.945709016	normal
991.947630669	normal
984.947587033	normal
982.947197429	normal
981.94736916	normal
976.947574263	normal
970.947499347	normal
970.947422312	normal
969.94744896	normal
969.947078867	normal
968.947289787	normal
962.947698342	normal
957.94729287	normal
954.947909531	normal
953.947091516	normal
950.947861465	normal
949.947098645	normal
947.947955941	normal
936.946214181	normal
933.94665943	normal
928.947865794	normal
924.947930275	normal
923.947907983	normal
921.948045942	normal
916.947826766	normal
913.946308806	normal
912.947712446	normal
912.943241425	normal
909.947535095	normal
904.947378125	normal
897.947861162	normal
895.947531551	normal
894.947339578	normal
877.94709642	normal
871.947040175	normal
860.947264615	normal
859.947422301	normal
848.947545287	normal
848.946982562	normal
842.945659018	normal
823.947050046	normal
821.947841116	normal
820.946913363	normal
819.947814277	normal
819.947726884	normal
816.947339465	normal
811.947084885	normal
809.945681076	normal
805.94799701	normal
804.9469185	normal
804.94518879	normal
793.947228167	normal
789.947914618	normal
788.946952565	normal
780.941629849	normal
777.946418547	normal
769.947663952	normal
766.946487876	normal
761.946997976	normal
758.946318923	normal
757.947776846	normal
757.947687952	normal
756.946963291	normal
750.946832642	normal
743.94781962	normal
742.944078169	normal
741.947209261	normal
732.947445759	normal
732.946094274	normal
731.947592003	normal
730.947194333	normal
727.948006041	normal
727.947730441	normal
725.947948709	normal
718.94767864	normal
718.947298273	normal
712.947855146	normal
711.946929599	normal
711.945133163	normal
710.947961834	normal
707.947406577	normal
706.947142932	normal
700.947162457	normal
697.947160476	normal
693.947760793	normal
693.947225164	normal
690.947967831	normal
690.947782509	normal
690.945623522	normal
684.94757696	normal
681.946248829	normal
679.947194822	normal
677.947446878	normal
670.947804579	normal
670.946557228	normal
669.947529243	normal
665.947351352	normal
664.947627166	normal
660.947126069	normal
650.947581188	normal
640.947565035	normal
638.94796557	normal
627.945064125	normal
626.946698892	normal
623.947314765	normal
622.947963177	normal
616.948069529	normal
614.947166494	normal
614.944856855	normal
612.944637057	normal
609.947981641	normal
609.947978799	normal
608.947792767	normal
608.947587394	normal
607.946902701	normal
604.947642224	normal
602.947905025	normal
599.947843994	normal
595.947842727	normal
594.948028976	normal
591.947916306	normal
588.947651891	normal
588.947349941	normal
586.947166258	normal
584.947935274	normal
584.94622073	normal
581.946505592	normal
575.947064603	normal
572.947698803	normal
570.946621288	normal
566.947893632	normal
566.944667547	normal
559.946532669	normal
558.947710996	normal
556.946650596	normal
555.947080849	normal
555.946587802	normal
553.947813661	normal
552.947164885	normal
548.947679573	normal
548.947425716	normal
547.948101633	normal
547.947647744	normal
544.948040181	normal
544.946067837	normal
542.947906484	normal
541.947847356	normal
532.945883704	normal
526.947862928	normal
523.947826102	normal
523.947497489	normal
523.945252536	normal
521.946996445	normal
520.947824453	normal
520.947709867	normal
520.947122224	normal
513.946373757	normal
508.947942816	normal
508.947420512	normal
502.947629618	normal
501.947911994	normal
495.947650083	normal
489.945716424	normal
487.947852797	normal
480.947933273	normal
476.947925631	normal
475.948145763	normal
475.947698778	normal
475.946281098	normal
474.947076496	normal
473.947696659	normal
473.947490627	normal
461.948060909	normal
459.947991606	normal
459.947019357	normal
455.947806823	normal
454.947363268	normal
454.946764559	normal
452.946910936	normal
451.947109295	normal
448.946912904	normal
447.946920235	normal
446.947657658	normal
443.947077365	normal
434.947979771	normal
432.947841185	normal
432.94755351	normal
432.947503193	normal
429.946187529	normal
428.947759278	normal
427.946675805	normal
423.945235198	normal
421.947867422	normal
418.946382236	normal
418.944805552	normal
413.942423836	normal
407.947548612	normal
399.946602653	normal
393.944824593	normal
392.947720284	normal
385.947694622	normal
381.947664527	normal
381.946624129	normal
380.947655691	normal
378.947492026	normal
374.947935033	normal
371.947009683	normal
370.948213713	normal
370.948144435	normal
370.945617406	normal
369.947991577	normal
367.947249573	normal
362.948039216	normal
362.94758106	normal
360.94708302	normal
359.948065798	normal
359.947543433	normal
359.945713776	normal
358.947615785	normal
354.947945187	normal
354.947251785	normal
349.948117416	normal
344.947898277	normal
342.947764714	normal
342.947624306	normal
341.947889497	normal
341.947521057	normal
341.947422761	normal
340.948034735	normal
340.947954006	normal
340.94787155	normal
340.94411969	normal
332.946016957	normal
331.947540435	normal
329.947451008	normal
328.947189692	normal
325.9481633	normal
324.946582698	normal
324.946431865	normal
322.947777172	normal
321.948028009	normal
315.947828752	normal
315.947237167	normal
314.947386876	normal
312.947676322	normal
311.947184371	normal
310.947699137	normal
307.946467034	normal
306.947259442	normal
305.947920599	normal
304.947423844	normal
304.947256555	normal
302.94806846	normal
298.947742915	normal
293.946369821	normal
292.947831744	normal
292.94734762	normal
289.947909602	normal
289.947761082	normal
288.94762789	normal
287.948019487	normal
285.947818388	normal
284.947655597	normal
282.948061098	normal
281.947511017	normal
280.947220587	normal
278.947418979	normal
278.94605699	normal
278.945564121	normal
274.947610087	normal
274.946589201	normal
274.946358528	normal
272.947660983	normal
271.947532223	normal
270.947827934	normal
268.947812573	normal
266.946826384	normal
263.946732514	normal
262.943798809	normal
260.948101042	normal
259.94776687	normal
258.947210954	normal
256.948216359	normal
254.948119418	normal
254.947707616	normal
253.948158215	normal
251.947798721	normal
247.948165526	normal
246.946830664	normal
245.948076638	normal
245.947280812	normal
240.9479793	normal
240.946606664	normal
238.945945059	normal
233.947811079	normal
232.948079675	normal
232.947583849	normal
228.947774691	normal
227.946479756	normal
226.948048721	normal
224.947008902	normal
223.946900993	normal
216.947808223	normal
214.945881601	normal
210.947907149	normal
208.947301444	normal
198.948003992	normal
195.947510377	normal
194.947682241	normal
192.947711675	normal
191.946437648	normal
190.947103492	normal
188.948009879	normal
188.947854139	normal
188.94727258	normal
187.947667284	normal
186.947481664	normal
184.945808545	normal
182.94797154	normal
178.94752594	normal
177.94765695	normal
175.947807162	normal
173.946600921	normal
167.947103005	normal
164.947535205	normal
162.948157793	normal
161.946935498	normal
159.947727819	normal
153.947490944	normal
153.94639925	normal
151.947179591	normal
150.947321212	normal
149.947579162	normal
148.947303143	normal
144.94786949	normal
143.946663193	normal
142.947654701	normal
142.947492663	normal
140.947148672	normal
139.947665758	normal
139.945604686	normal
136.947711088	normal
135.948142263	normal
127.947707713	normal
125.947753428	normal
124.948163384	normal
124.948053345	normal
121.948148537	normal
119.948124563	normal
119.946732699	normal
117.947643431	normal
114.946404841	normal
113.946807693	normal
105.947984336	normal
104.948010994	normal
104.947084905	normal
100.947824348	normal
100.947724831	normal
96.9476548509	normal
94.9471777401	normal
92.9481960448	normal
92.9478146846	normal
91.9479966328	normal
90.9477223336	normal
88.9480793768	normal
88.9476204482	normal
88.9472133699	normal
86.9477679529	normal
84.9474978881	normal
81.9460851827	normal
78.9464303564	normal
75.9480369459	normal
75.9471350317	normal
75.9470336763	normal
74.9473943281	normal
73.9480192207	normal
73.9469742017	normal
71.9477673778	normal
67.9482734611	normal
66.9454128741	normal
64.9473613101	normal
63.9478999691	normal
63.9478364191	normal
61.9483650505	normal
60.9470276649	normal
60.9442804852	normal
58.9460995239	normal
55.9483050509	normal
55.9476921726	normal
52.9470572827	normal
50.947072157	normal
48.9471720807	normal
47.9477224311	normal
45.9470689087	normal
40.9478751112	normal
40.9475559692	normal
40.9475321498	normal
40.9461246417	normal
37.9482813939	normal
36.9476659914	normal
35.9466358737	normal
35.9464903442	normal
31.9478789098	normal
30.9480581251	normal
29.9475359772	normal
27.948051566	normal
27.9475126106	normal
25.9468940989	normal
24.9443641126	normal
22.9480867565	normal
22.9470696644	normal
21.9477428736	normal
20.9471052308	normal
19.9471848377	normal
16.9469755442	normal
15.9482236201	normal
14.9471116109	normal
13.9480970808	normal
11.9463105807	normal
10.9474073731	normal
7.94733319068	normal
3.94798571544	normal
3.94540188786	normal
1.94820625938	normal
-1.05328300155	normal
-1.05475484058	normal
-2.05244963365	normal
-2.05271946446	normal
-2.05992677258	normal
-4.05174359085	normal
-10.0536697574	normal
-15.0553043617	normal
-18.0522755642	normal
-20.052790349	normal
-21.0528490355	normal
-25.0524067122	normal
-26.0519513155	normal
-26.0523855093	normal
-26.0549792806	normal
-27.0537586168	normal
-28.0518016622	normal
-29.0520164216	normal
-30.0519709511	normal
-33.0526438457	normal
-34.0519668211	normal
-35.0525489099	normal
-36.0520128748	normal
-38.052998271	normal
-40.0538469148	normal
-40.0551047931	normal
-41.0521196354	normal
-42.0518727264	normal
-42.053211776	normal
-45.0520755523	normal
-47.0521445933	normal
-48.0526467163	normal
-49.0519728394	normal
-50.0523129756	normal
-54.0520135946	normal
-55.0520985619	normal
-57.0517079628	normal
-58.0521998382	normal
-58.0523794441	normal
-59.0518321239	normal
-59.0523755527	normal
-60.0520327276	normal
-67.0523237571	normal
-69.0523724547	normal
-70.0520819671	normal
-72.0519247072	normal
-73.0517529482	normal
-75.0517479195	normal
-75.052472663	normal
-77.0521399056	normal
-79.0518368611	normal
-79.0523538914	normal
-79.0530187072	normal
-80.0517289871	normal
-84.0526531636	normal
-85.0537764677	normal
-86.0524327242	normal
-91.0523523484	normal
-92.0528290026	normal
-95.0535504138	normal
-96.0518258536	normal
-96.0519920957	normal
-96.0522067366	normal
-97.0529784985	normal
-98.0520535153	normal
-98.0525876423	normal
-104.054384483	normal
-105.051838121	normal
-106.052418633	normal
-107.056626671	normal
-108.052894048	normal
-109.053611927	normal
-111.053285857	normal
-112.052288704	normal
-112.052439245	normal
-114.051817281	normal
-114.052204719	normal
-115.051779475	normal
-115.054889798	normal
-116.053087389	normal
-117.052012857	normal
-120.051785987	normal
-122.052064796	normal
-122.0529982	normal
-123.052279759	normal
-124.05197443	normal
-125.052124585	normal
-126.051915351	normal
-126.052746805	normal
-130.052346856	normal
-132.051624317	normal
-132.052094731	normal
-132.052659309	normal
-133.052713347	normal
-135.052178622	normal
-136.052135563	normal
-137.052556368	normal
-138.053593563	normal
-139.053739131	normal
-140.052616005	normal
-142.052063232	normal
-144.052677117	normal
-146.052036163	normal
-147.051838907	normal
-148.051725775	normal
-149.053255325	normal
-153.052124285	normal
-158.052197168	normal
-160.052067064	normal
-161.052775997	normal
-164.052029423	normal
-165.051823153	normal
-165.052013827	normal
-165.05202106	normal
-165.053148912	normal
-166.052436441	normal
-166.053045569	normal
-167.051726762	normal
-173.051865267	normal
-174.053561179	normal
-175.05329975	normal
-175.053378261	normal
-176.052542512	normal
-177.052112931	normal
-177.052150323	normal
-178.052154861	normal
-178.052767025	normal
-179.0521468	normal
-180.056233964	normal
-181.051889631	normal
-183.052208787	normal
-184.051706906	normal
-186.05222675	normal
-186.054498304	normal
-187.052456011	normal
-190.051611562	normal
-190.052364876	normal
-191.051994089	normal
-193.053117914	normal
-193.05390911	normal
-193.053987161	normal
-194.052368173	normal
-195.052875722	normal
-197.053989515	normal
-199.052523771	normal
-201.053109322	normal
-203.05201977	normal
-204.052302316	normal
-204.052506941	normal
-206.052169018	normal
-207.052175185	normal
-210.053865999	normal
-210.054288803	normal
-212.051707431	normal
-213.051696785	normal
-213.052849093	normal
-213.054187115	normal
-214.051800538	normal
-215.05212552	normal
-216.052198927	normal
-216.053456226	normal
-218.051735284	normal
-220.051812103	normal
-220.052250759	normal
-220.054198891	normal
-221.051913488	normal
-221.051997641	normal
-221.053057707	normal
-224.051703247	normal
-225.051837707	normal
-226.051868481	normal
-226.055190334	normal
-227.055817488	normal
-235.051823403	normal
-236.051823663	normal
-236.05206788	normal
-236.053101099	normal
-237.052749797	normal
-238.05219064	normal
-238.054241452	normal
-239.052443608	normal
-239.053068163	normal
-241.052614793	normal
-243.053041681	normal
-246.05246169	normal
-247.052568968	normal
-248.052268078	normal
-248.05331953	normal
-249.053443694	normal
-251.052947601	normal
-253.05237783	normal
-254.052492654	normal
-256.052330198	normal
-257.051609887	normal
-257.053791601	normal
-258.053279761	normal
-258.053823265	normal
-259.052244479	normal
-259.052406936	normal
-259.052580735	normal
-259.055648178	normal
-260.051676436	normal
-260.051980174	normal
-260.053233123	normal
-262.053291652	normal
-263.051767752	normal
-263.051837155	normal
-263.053488234	normal
-264.051682494	normal
-265.052350809	normal
-268.052458134	normal
-269.052982744	normal
-273.054072266	normal
-274.052078531	normal
-274.05277439	normal
-274.053966387	normal
-275.052189754	normal
-276.051973567	normal
-276.052072807	normal
-278.052198684	normal
-278.052281009	normal
-279.052674834	normal
-279.054608791	normal
-281.051506785	normal
-282.051857811	normal
-282.052318579	normal
-285.052258854	normal
-286.052266821	normal
-286.05271493	normal
-287.052443212	normal
-287.05433417	normal
-288.052175516	normal
-288.052316352	normal
-288.053784597	normal
-289.053029075	normal
-292.052213947	normal
-292.053646605	normal
-294.051786122	normal
-295.052298598	normal
-295.052863884	normal
-298.052067476	normal
-300.05231101	normal
-300.053450233	normal
-301.05195094	normal
-301.053425849	normal
-303.053183389	normal
-304.052765967	normal
-305.052093114	normal
-305.052680407	normal
-305.053502757	normal
-305.057665182	normal
-308.05204943	normal
-309.052506012	normal
-311.052009661	normal
-311.052456051	normal
-311.052509247	normal
-311.053274489	normal
-312.052255958	normal
-314.053806188	normal
-315.051913135	normal
-315.052198597	normal
-315.053877592	normal
-316.051769976	normal
-317.051572497	normal
-317.052790271	normal
-319.053685006	normal
-321.052413983	normal
-322.052135953	normal
-323.053643198	normal
-323.055933237	normal
-324.052024677	normal
-324.054414282	normal
-325.051831594	normal
-325.052592346	normal
-325.055442326	normal
-326.052363077	normal
-329.052776231	normal
-330.052961407	normal
-331.052171932	normal
-331.053969356	normal
-333.053197915	normal
-334.055088036	normal
-336.060840698	normal
-338.05232815	normal
-339.052849307	normal
-341.054898048	normal
-343.05361383	normal
-347.054348304	normal
-348.055902513	normal
-349.051851247	normal
-349.052085961	normal
-351.054039792	normal
-353.05630508	normal
-354.052245009	normal
-354.052391957	normal
-354.054653727	normal
-356.053417285	normal
-358.052648745	normal
-358.063264101	normal
-359.053419807	normal
-360.051777357	normal
-362.05161417	normal
-362.052916856	normal
-363.052114719	normal
-363.052790291	normal
-363.053935637	normal
-364.053104439	normal
-364.054001582	normal
-365.051756593	normal
-368.052260781	normal
-370.052263228	normal
-372.05208334	normal
-372.052809293	normal
-373.05179384	normal
-375.053675199	normal
-377.054007326	normal
-380.052798614	normal
-380.053043344	normal
-381.05199347	normal
-382.051878002	normal
-383.051871235	normal
-384.051671275	normal
-387.053626722	normal
-388.053258135	normal
-388.053432751	normal
-390.052377408	normal
-392.052103248	normal
-392.053020984	normal
-394.052399651	normal
-394.052992172	normal
-397.052835169	normal
-399.056434666	normal
-400.05205124	normal
-403.051784422	normal
-403.052547053	normal
-403.053376562	normal
-403.053977176	normal
-405.051891111	normal
-405.053750083	normal
-406.05484556	normal
-407.053359838	normal
-408.052493514	normal
-408.053331634	normal
-408.056190374	normal
-409.051648818	normal
-411.054050081	normal
-414.053452442	normal
-415.052334116	normal
-416.053447665	normal
-418.05185212	normal
-420.053318798	normal
-422.05335206	normal
-423.051922517	normal
-423.053028243	normal
-426.052832191	normal
-428.052855997	normal
-429.052062712	normal
-429.05269872	normal
-430.051931207	normal
-430.052163886	normal
-430.052635669	normal
-431.052610667	normal
-432.052674783	normal
-433.051670224	normal
-434.051866924	normal
-436.05221568	normal
-439.053165139	normal
-440.053226167	normal
-441.05221537	normal
-441.061884993	normal
-442.053975318	normal
-444.052540505	normal
-448.05168709	normal
-448.051902584	normal
-452.055553873	normal
-453.052328662	normal
-455.052486671	normal
-455.052768942	normal
-457.051956199	normal
-459.051723182	normal
-459.051789249	normal
-459.052878447	normal
-460.051612572	normal
-461.051834951	normal
-461.052064765	normal
-462.051958	normal
-467.052603081	normal
-468.052006787	normal
-468.053714776	normal
-469.051929325	normal
-470.051993012	normal
-470.056093624	normal
-471.053073413	normal
-472.052602082	normal
-473.051789969	normal
-474.052500219	normal
-474.054986389	normal
-475.051837695	normal
-478.052580573	normal
-480.053353233	normal
-481.05180449	normal
-482.05180666	normal
-483.051735177	normal
-483.052442051	normal
-483.053388154	normal
-484.052760426	normal
-485.052193098	normal
-485.052241846	normal
-486.051664364	normal
-487.052021256	normal
-487.053007138	normal
-493.052820761	normal
-497.051734269	normal
-497.053218664	normal
-498.05687559	normal
-499.052602845	normal
-500.054514732	normal
-501.052701355	normal
-502.051800343	normal
-502.053374484	normal
-502.054646457	normal
-503.052362444	normal
-505.052252562	normal
-507.053126717	normal
-508.051666698	normal
-508.05315984	normal
-509.052668277	normal
-510.051689339	normal
-511.05254286	normal
-514.051693981	normal
-516.051908337	normal
-516.055229511	normal
-516.055246117	normal
-517.054373591	normal
-519.051797601	normal
-519.056446801	normal
-520.052625525	normal
-520.052707812	normal
-521.053346571	normal
-522.051877881	normal
-523.052554126	normal
-526.051898986	normal
-526.055386748	normal
-527.052360626	normal
-527.053518355	normal
-529.052481853	normal
-529.052640574	normal
-530.052224055	normal
-531.05346284	normal
-531.055925009	normal
-532.053525225	normal
-533.052163737	normal
-535.052848022	normal
-536.051938793	normal
-538.052337419	normal
-538.05791741	normal
-540.052084455	normal
-542.052996633	normal
-546.053320226	normal
-547.051868746	normal
-548.051605509	normal
-549.05207335	normal
-550.054204063	normal
-551.051945928	normal
-551.052378306	normal
-551.05330679	normal
-552.051998456	normal
-556.05203746	normal
-557.05199157	normal
-557.057801234	normal
-558.054286033	normal
-558.054903126	normal
-559.060242779	normal
-559.060961879	normal
-560.051670696	normal
-561.05171204	normal
-561.05229476	normal
-561.053548047	normal
-562.05290099	normal
-563.052918653	normal
-564.052664221	normal
-566.052279127	normal
-567.05201486	normal
-568.051764138	normal
-569.052168159	normal
-569.054953581	normal
-570.051721495	normal
-571.054151057	normal
-572.052096238	normal
-574.052753522	normal
-574.053366765	normal
-575.053565357	normal
-577.051742172	normal
-583.056055786	normal
-584.051785495	normal
-584.051992721	normal
-584.052292783	normal
-585.056595242	normal
-586.052157046	normal
-586.052357917	normal
-586.053703832	normal
-587.052775102	normal
-588.051937456	normal
-588.054285864	normal
-589.051651643	normal
-590.053375609	normal
-591.051557613	normal
-591.053189696	normal
-592.052062696	normal
-592.052357599	normal
-592.052523409	normal
-594.051733952	normal
-594.052348041	normal
-594.052707233	normal
-595.053367917	normal
-596.052342654	normal
-596.052427615	normal
-596.053056218	normal
-599.052863367	normal
-600.052242429	normal
-602.052926246	normal
-602.055071681	normal
-603.052435273	normal
-608.052320184	normal
-609.052362823	normal
-611.051635564	normal
-611.052135098	normal
-611.052184201	normal
-611.052377838	normal
-613.05314283	normal
-614.052058674	normal
-614.053827891	normal
-615.055901377	normal
-617.052394968	normal
-618.05158226	normal
-619.052597293	normal
-620.052950688	normal
-621.052885112	normal
-622.053077295	normal
-623.052508927	normal
-625.052881945	normal
-625.053094791	normal
-626.052096489	normal
-626.053747724	normal
-627.051989087	normal
-628.05185719	normal
-628.052482825	normal
-629.051755539	normal
-629.052583166	normal
-630.052702532	normal
-630.05278229	normal
-635.052267262	normal
-635.052856479	normal
-635.053256636	normal
-635.05351808	normal
-637.051695781	normal
-637.055639904	normal
-638.052896302	normal
-638.055810795	normal
-640.052303272	normal
-640.058997855	normal
-641.053054888	normal
-642.052049143	normal
-644.052241979	normal
-645.051462133	normal
-645.052727179	normal
-646.051942285	normal
-646.053064891	normal
-647.052164129	normal
-647.052656183	normal
-648.052080664	normal
-649.051929196	normal
-649.05295134	normal
-650.051955908	normal
-650.055878363	normal
-651.05194202	normal
-652.051899502	normal
-654.053195125	normal
-654.055621803	normal
-655.054450188	normal
-656.051466397	normal
-656.055781627	normal
-657.052219427	normal
-657.05322066	normal
-658.051471637	normal
-658.0526288	normal
-658.053704818	normal
-659.052579572	normal
-660.051937649	normal
-660.052869494	normal
-663.053041847	normal
-664.052826752	normal
-664.058150132	normal
-666.051804118	normal
-666.05212757	normal
-666.052224103	normal
-666.056156092	normal
-667.052017119	normal
-668.058250955	normal
-669.051795802	normal
-669.052259883	normal
-669.052286372	normal
-669.053310861	normal
-669.054434795	normal
-670.052797996	normal
-672.051646322	normal
-672.055402007	normal
-673.052572739	normal
-675.053683517	normal
-678.052421609	normal
-678.052949206	normal
-679.05175789	normal
-679.054790206	normal
-680.051609353	normal
-680.052342029	normal
-681.051684343	normal
-681.051824282	normal
-682.052258837	normal
-682.055229371	normal
-684.051490924	normal
-684.051759888	normal
-684.054036875	normal
-685.051748259	normal
-685.052053692	normal
-687.052839439	normal
-688.051694035	normal
-688.052578047	normal
-689.051514954	normal
-689.051568061	normal
-689.052108043	normal
-690.052068514	normal
-690.052094532	normal
-691.051416227	normal
-692.051569226	normal
