2051099583	0.0
2069865799	1.0
2031587689	0.666666666667
2271651299	0.666666666667
2161949175	0.3
1268323896	0.166666666667
2028041310	0.5
2283863175	0.666666666667
228583806	1.0
104489385	0.833333333333
2132767702	0.5
2146037832	0.5
2221750859	0.571428571429
674728720	0.166666666667
2014862879	0.428571428571
2191793748	1.0
213340047	0.909090909091
2227093652	0.5
1873538321	0.849056603774
1974525757	0.181818181818
2155749153	0.333333333333
2109312326	0.333333333333
2110818429	0.222222222222
2065108530	0.333333333333
2121197119	0.6
1719477802	0.333333333333
2130874684	0.833333333333
2262468728	0.25
1987057275	0.666666666667
2101507671	0.666666666667
2310950501	0.5
2147215243	0.333333333333
2146838447	0.666666666667
2096347569	0.875
323941202	0.25
2097494134	0.714285714286
2125282896	0.916666666667
2104051692	0.142857142857
260065295	0.5
241606812	0.333333333333
389185148	1.0
2132580745	0.625
2123475927	0.428571428571
2282301678	0.666666666667
2090150330	0.75
2232440131	0.5
1975136075	1.0
2139153656	0.96
311839176	0.9
2238109927	0.384615384615
2103142155	0.333333333333
2051074051	0.666666666667
2145971669	0.636363636364
1983290808	0.939393939394
2130693175	0.333333333333
2103369702	0.75
2202017631	0.923076923077
113721321	0.789473684211
2075797902	0.333333333333
2118030586	0.333333333333
41450931	0.866666666667
2253524331	0.3
1985148420	0.857142857143
2297161272	1.0
2152941002	0.4
33044889	0.833333333333
1011247586	1.0
2022407533	0.875
29409133	1.0
2130284388	0.636363636364
2297621101	0.428571428571
597499179	0.857142857143
1990215298	0.555555555556
2112815815	0.5
2161190528	0.333333333333
2018242697	0.857142857143
2021388604	0.714285714286
2095785356	0.833333333333
2291013347	0.0
2339528193	0.5
676095782	0.0
2142416800	0.923076923077
1992822092	0.615384615385
2184800247	1.0
1994117774	0.272727272727
2110126986	1.0
134881176	0.333333333333
1988757471	1.0
2078296175	1.0
1986159374	0.571428571429
2040837807	0.428571428571
37742912	1.0
2248872964	0.615384615385
2112744756	0.8
2195048431	0.666666666667
1904762569	0.25
2143171560	0.625
165729861	0.571428571429
2003447161	0.733333333333
2236509519	0.5
2078093743	0.571428571429
2122084710	0.714285714286
2097962720	0.833333333333
2131134204	0.5
2231035325	0.285714285714
2171347323	0.4
2307771918	0.625
2010553134	0.666666666667
2145728887	0.578947368421
2108970986	0.333333333333
1964641581	0.875
1966792382	0.5
1976731470	0.590909090909
2123720188	0.4
2142845944	0.25
2153061463	0.875
2008697804	0.428571428571
249903938	1.0
2016432970	0.75
802464625	0.555555555556
256839726	0.666666666667
2133037695	0.333333333333
2278019998	0.666666666667
2133897374	0.833333333333
5273470	0.75
1232762148	0.555555555556
2106665218	1.0
2232084147	0.5
99815363	0.285714285714
2096229648	0.454545454545
2096788472	0.375
2121227468	0.666666666667
2122241011	0.5
308948640	0.5
2143453287	0.666666666667
2145897939	0.428571428571
2073298952	0.666666666667
2113290946	0.6
2153005395	0.692307692308
2142372267	1.0
2096955197	0.333333333333
1987538055	1.0
1229627604	0.142857142857
682032522	0.666666666667
2310772514	0.714285714286
2098931886	0.571428571429
2120666348	0.545454545455
1957209017	0.833333333333
26120161	0.833333333333
348058858	0.833333333333
689294964	0.846153846154
2102678168	0.666666666667
2165681385	0.0
2119204261	0.142857142857
2307273617	0.3
2166047619	0.666666666667
1986149480	0.571428571429
2165599877	0.769230769231
1646480596	0.5
2159634021	0.727272727273
2167421357	0.5625
2165068044	0.666666666667
2142476784	0.642857142857
180938156	0.0
1752923703	0.833333333333
2115951828	1.0
1997339721	0.666666666667
676500258	0.6875
2070167002	0.333333333333
328653594	0.875
2292747705	0.833333333333
2094193350	0.333333333333
2224723803	0.125
46716701	0.3125
324834012	1.0
2106757476	0.105263157895
1993545900	0.636363636364
2038277194	0.857142857143
2132451723	0.916666666667
2311214729	0.428571428571
2162858121	0.0
2163972128	0.714285714286
2160549261	0.7
2119740602	0.571428571429
2145160160	0.625
2044130634	0.604651162791
2086843364	0.777777777778
2167032303	1.0
2002474481	0.818181818182
316764885	0.416666666667
1813285301	0.714285714286
211615551	0.857142857143
1976806366	0.285714285714
2209869431	0.142857142857
2144694093	0.166666666667
2050902346	1.0
2184435702	0.647058823529
2023717881	0.888888888889
2090075803	0.166666666667
1214041332	0.875
2276123896	0.833333333333
2000018466	0.5
2192614943	0.866666666667
108704552	1.0
2061049932	0.833333333333
2232123358	0.714285714286
2202315035	0.142857142857
80538963	0.454545454545
2129558197	0.333333333333
2144958396	0.142857142857
2148179315	0.833333333333
1935677060	0.714285714286
515086194	0.714285714286
1991211814	0.7
2137074633	1.0
1985075153	0.806451612903
2115026393	0.833333333333
2054723258	1.0
2143408729	0.375
2093774416	0.833333333333
2126064985	0.125
2205924584	1.0
2133885725	0.166666666667
2032383236	0.888888888889
2099800015	0.666666666667
2181618614	0.25
2050649228	0.0
2058373492	0.666666666667
2126308750	0.571428571429
2062370538	0.833333333333
2117530712	0.833333333333
2155775864	0.75
2036857797	0.470588235294
2306569164	0.833333333333
2017071414	0.833333333333
87613993	0.25
2304089779	0.55
2108009972	0.710526315789
1975479660	0.777777777778
2114858301	0.428571428571
2141746463	0.833333333333
2151173061	0.173913043478
2009729667	0.555555555556
2140554012	0.8
2152047279	0.571428571429
2107711234	0.714285714286
1243061733	0.8
1985039808	0.714285714286
714011566	0.285714285714
2169012919	0.666666666667
699430296	0.166666666667
2014584298	0.333333333333
2131310122	0.714285714286
2108194434	0.571428571429
61118868	0.285714285714
2121853908	1.0
2131045214	0.1875
1965883356	1.0
1990999863	0.25
2138428116	0.692307692308
1861146419	0.692307692308
1254469007	0.375
2146108341	0.0
2283371822	0.0
2299743997	0.714285714286
2118280423	0.363636363636
2148325455	0.6
1968045652	0.0
2119886675	0.666666666667
2163448507	0.0
1992925872	0.75
2150708589	0.611111111111
2302728943	0.571428571429
2113857198	0.25
2090483304	0.666666666667
2106078142	0.444444444444
2121275368	1.0
2141640212	0.666666666667
2015455066	0.714285714286
1969885698	0.875
2293427179	0.714285714286
2305116606	0.761904761905
2147258895	0.607142857143
2289651677	0.818181818182
2329428746	0.833333333333
2110566109	0.428571428571
2108706573	0.0
2158482431	0.0
2083071170	0.5
2079969273	0.2
2312020273	0.5
2150129459	0.6
2155786059	0.315789473684
41538212	0.818181818182
2125736898	1.0
2153793704	0.5
2112794371	0.428571428571
2177075905	1.0
2117687719	0.3
2109336725	0.5
2117590341	0.777777777778
2120521483	0.333333333333
2138159208	0.75
