06CB40E7	1
8486A2B9	2
74BC42F9	1
7F0F7B8C	1
855CD84A	1
81E7C7D2	1
80D46FD6	1
863AF95E	1
8066D314	3
765C138A	2
7EBE6A0B	8
7E010E5A	1
067644E5	1
817B1948	1
7D9A5A52	1
863A2267	1
7F6AC5AA	1
810DD046	1
801471F4	1
7A3198CC	1
7E288982	2
056904C2	4
7D9AA2E6	1
79A68260	1
7D9E22A8	1
75A6DDED	1
813A2F42	1
7D975622	1
8163B2C7	1
2C0C94A9	9
123BE744	1
7F128FE8	1
81484844	1
2ACB5E07	2
7D3AFF36	1
86294987	1
7E74F4FA	2
7F942F46	5
7E60AA0C	1
85B533FE	1
5B234A08	1
78AC8A67	1
7E767A16	2
7DD98B87	1
8628A89B	1
7C9FC702	1
862E45EB	1
806C7C2B	1
84A6885F	1
81941AC8	1
810851E5	1
8163B89A	6
73053BAB	1
7DDB6823	1
86335E11	1
836EE8A3	1
7A5BEB96	1
7F63D1E8	1
7FE848BF	1
7B49246B	3
7C60CAB1	1
7B96EBF9	7
7F295D9E	2
7E7E5A70	1
862BE4EF	1
7DB772B8	3
7E103DC4	1
7C13FF9E	1
79E87EE0	10
72FFA959	3
006B84F2	1
80FB75AB	1
84A3A359	5
0FEEF2ED	2
7D780AAF	3
8568F989	2
8114A4D3	3
7ABCF093	1
7F301D05	1
86368F5C	1
7F7D2CA2	1
7F8AFDA0	4
80DA6A7B	1
7F94A4ED	1
810B0996	1
85309B27	1
7CFED37A	2
7D3D8EA0	2
817A2B68	1
077076C0	1
80B4541D	1
7E7CA927	3
7734DEED	1
8638659E	1
7D025AAE	1
781AC471	2
81DE967C	1
03FFF78F	1
7E448B3B	1
81E8F309	2
80EC5999	1
7F437379	4
72F4009C	2
78C5CF5E	1
7D1D6680	1
7EC88256	1
7D61F893	1
858AAC4E	1
7ED7FA69	4
8623585F	1
32CD1F54	3
7D8F09C5	1
817A7DCE	4
7D096B3B	2
81C19A94	1
862EE87E	1
80E41C90	1
1084B13F	6
45B76EFB	2
4A47D0D5	1
7DEBD08A	5
80675268	1
8582CE40	1
0E0A588F	1
8625E674	1
85266BB4	2
863EAB14	1
802B2F9F	1
8257D1C5	1
7F76C55C	5
7E01F188	1
2C14432F	2
7F866354	1
7E781689	2
850A9E7C	1
7F990360	1
83321D62	2
774BA42C	8
8025B10E	3
84337CF8	1
7E321CFA	1
7FE09175	1
862D6136	1
7FA7C5AC	1
863C7B53	1
813A2D1E	2
844C4545	3
862B28FB	2
80E9B5BA	1
7FAE303B	2
802FFA91	1
7D1179C4	2
7DD4E231	3
7ED59043	1
86388E4F	1
84226611	3
0BAE58B5	2
7698BD80	1
7D065F38	3
7657F30F	5
7FAC3DBE	1
7D58A3F9	1
8085F874	1
851F92E7	1
8133BC8F	1
7FA52BDB	3
79A2F57C	2
17233D50	6
6ED3B9B5	1
7D5DA3C8	1
7DBD40D7	5
7E93482F	2
7FF11D2C	11
7EA83C73	1
7F454C7D	1
7907760D	1
85786162	1
763C93C6	1
0E595D32	5
854A0A65	1
86353C5C	1
857885E8	1
7CFEF4D0	1
86223CC1	1
7CF2950A	1
7C94BE30	1
7D765AFB	1
84061E3E	1
056D47A3	2
863B917D	2
0673A0FB	1
8198231E	1
7E35C410	2
806A3312	1
75971682	3
7DF2DE66	2
1DEF38CD	1
49DFD54F	3
7549D8D0	1
7E0C809A	2
8482EDA2	1
690E2C68	1
164B0C16	1
68C32669	1
7FE9D8B3	2
808EE62B	2
86282B6A	1
11D4B453	3
70984B0F	1
7E9BA2A3	1
8623BE01	1
7F861E1E	1
7DB0C1A7	2
7E39A23E	1
81A373E3	1
770DC5EA	1
0C81419A	1
7FD4239E	1
80571127	2
842DDE03	1
7C71FB68	1
76CF0B72	10
40D7A410	1
7FB63054	1
7D9DADF7	1
7DE14118	1
804ABF55	1
7E8050D9	1
77C8AE3C	1
3612B5F7	1
862DECE0	1
7EF38DB5	4
806DBE1F	2
295A2851	3
84C5421A	1
8634C320	1
80580AF0	1
85C637DA	1
75DD2BF8	1
16E11179	14
7DBF3557	1
7F29910E	1
7DB4B0AA	1
863314D6	1
226DBF8C	1
7E87AA92	8
7DB963C4	3
419AEE32	1
862F5D51	1
86377C0D	1
80A597CD	2
0F9CCC51	1
157212B0	1
00C3E611	2
27AE3ECD	2
7D906ECE	1
79ECD49D	1
7E931D8D	1
0340570B	1
12F27EA4	1
12ECB2B4	4
26CE9F84	2
8004A59C	1
76C34F6F	1
84FD64C4	1
7F771D1D	1
7E18E605	1
20F05E90	1
4AE0C86F	6
7F3AF657	2
7D6484E2	1
281AF80E	1
8636F9C7	1
4B98A5FA	1
794F4D2E	1
85A02971	1
7EE5254A	4
777B02D5	1
861F5E60	1
7BB3DC32	1
10070375	2
82CA7ADB	1
7DBBCCC5	1
76BF282C	1
7CA60200	11
810F1942	1
7DB3A3CE	1
82BA736C	1
862FEFCA	1
80967505	1
7A9A81D9	1
8482C797	1
7663B310	1
0935CA7B	2
811B944A	1
8187A14F	3
0775358E	1
808EBFA4	2
7EB8EDD5	1
5DBC0D90	1
80B4BE60	1
1171206F	1
7FB2F329	1
77219F37	1
7E32AB32	1
7DF78EED	1
862262C8	4
7D11D36B	1
861F752C	2
86341623	1
13170639	3
7817453D	7
7D1EA1E1	1
80B9D9AC	1
811BD523	1
86315566	1
7A590716	1
7B8B5DFE	2
802B45BE	1
43395952	3
0B64F37E	8
8108EAD8	2
7F053159	2
863DCD22	1
861EF9A3	1
823D4097	2
862F94F7	1
7D309290	1
7CFCFE7F	1
86399AB9	1
7EBCD740	2
7FCCAE6A	1
7DCF2599	1
7C5C0ADA	2
817152CF	4
7E648C65	2
793462FD	1
862B98EE	1
7FC3CD0B	1
849E1047	1
84852F38	1
7E385463	1
70C4521A	1
71B15E73	1
7F130945	1
8152C980	1
7D895CA5	1
2098CC7A	2
862A43FA	1
862EE436	1
1482D248	1
0158FA97	8
1901AFAB	2
7EEC4E39	1
8213E0CB	1
797A5780	1
074505C7	3
7D43A712	1
7DD2A85F	3
762313DC	1
7D795E6F	1
0E4E8F64	3
290B3CFF	1
7FADCFE6	5
13F1C5D8	1
327F4F2A	1
