0002CC7E	2005
000366AD	2015
0004F0EF	2005
000D778A	2001
000E7F02	2011
000ED73B	1986
001383A5	1986
0014662E	2001
0014A276	2008
001A9155	2003
0022AA93	2004
002B8518	1988
002C183E	1983
002C2840	2005
00324955	1967
0033388C	2004
0033A775	1998
0035206C	2003
0036AAD6	2012
00380FAD	2007
00390DF9	1991
003CFC4D	2010
0043B975	2012
0043F937	2003
0045875F	1982
0047F159	2010
0053B936	2003
00573DCA	2014
00580A44	2008
00596737	2006
005D4952	2000
005E0996	2005
006B84F2	1994
006CACBF	2005
00721344	1996
0078CD06	2000
00846937	2010
0084A07F	2006
0086F4F9	2003
00880845	2009
008A0F39	2013
008ECF59	2007
0090878B	2007
0097AE12	1969
0098FE2E	1997
009CB43C	1991
00A570EC	2003
00A7582A	2011
00A7A849	1996
00AB1189	2003
00AC673A	1988
00AD96D1	2002
00B66D7D	2004
00B918A6	2007
00BEA51D	2011
00C0A5C2	1996
00C3E611	2010
00C4E929	2008
00CA311A	2015
00CA719F	2004
00CB6E94	2013
00CC9FD9	2008
00CDEE70	2000
00D75507	2002
00E52235	2009
00EA8B09	2006
00ECC7B6	1994
00F3A6D5	1990
00F658FD	2003
00FB01B0	2000
00FB5A95	2002
00FBD2AC	2007
00FF31A3	2004
01028E29	2012
0102D431	2003
0102E902	1990
01069BCE	2002
010974EF	2003
010A9592	2012
01117226	1994
0112641F	2007
01129A99	2001
01181C5F	2012
011899CA	2003
011A6084	2010
0121C9DD	2010
0125BCF1	2005
013272A0	2005
013356C8	1995
013CAA8C	1992
013E71AC	2003
0143A0AF	2000
01463DC1	2004
014D68BA	1998
0153642D	1990
01548FD3	2011
0154BAE7	2015
0156C217	2010
01573533	1993
0158FA97	1990
015AB990	2010
01604664	2002
0160B2FB	2012
01685ADF	2004
0169DDDB	2013
016AEAC5	2010
0172F3AE	1992
0173FB89	2010
017DE2AB	2009
017F025D	1982
01856C4E	2011
0189128C	1982
018989B2	2012
018E8FE1	2003
019537FC	1996
01997CBE	2006
019F32BE	2014
019FEC4A	1988
01A06568	2013
01A0D86E	2007
01A41D01	2005
01A6ADCB	2014
01AAE529	2007
01ABB678	2014
01AE3656	2014
01AF7229	1994
01C46D7B	2005
01CC1869	2000
01D2758E	2012
01D44976	2010
01E12211	1985
01E8F1A3	1990
01F86323	2010
01FB9892	1996
02014B86	1991
02038F10	1993
02064835	1999
0208A577	2005
0215D195	2007
0218E25A	2014
021A5A00	2012
021E3BDE	1965
021F216B	1983
021FFDEF	1988
0220708B	2012
02294569	2012
022E6FE1	2014
02369B4A	2002
023EF783	1998
023F37AB	1986
0247B4E7	2014
0247D750	2012
024A573D	1981
024CF3F7	2014
024EA9CA	1982
024FFB8D	1986
025196F0	2013
0253EDB0	1982
02574CA4	1994
025803A4	2012
02581BC6	1988
025ED93C	2001
026235F8	1989
0263A2D7	2012
0263D0D1	2008
026405C8	2003
0266F041	2007
0269F651	2003
026C6612	2006
026C84B3	2004
026E6321	2004
02800D7A	2010
02862CD6	2008
028764E7	2007
02890DD4	2009
028A8D97	2006
028C2452	1990
0299FA59	2009
02A6A31A	2011
02AA5B47	2006
02AC848D	2009
02B6ED72	1992
02B88110	2003
02BC9B1F	2005
02C8FABB	2004
02CBCDE4	2007
02CC531A	2004
02D1119F	2010
02D6DC97	1990
02DE970C	2004
02E6F614	2011
02ED1121	1991
02F00015	2012
02F7D51F	1992
02F92FB5	2013
02FAE3A5	2008
030016A5	2009
0300DAD0	1992
030D6C34	2000
0310A401	2015
031102D9	2009
031145AD	2014
0312DB29	1988
03147E3B	2004
031661C0	2013
032476B6	1998
03251088	2009
032D4125	2011
0330A9E9	1996
03316AEB	2000
0335C9A9	2012
0339FE81	1998
033CE9F3	2009
0340570B	1987
0341DE85	2015
034858EA	2002
034AF631	2002
034D5E51	2010
035420B6	2003
03571CB0	2015
03573584	2008
035981D9	2000
036BEA84	2006
036D7531	2012
036E99C7	2010
03712938	2004
037276A9	2007
03778725	2009
037D2715	2006
037E5F33	1988
03801B07	2015
03848901	1997
0385A58B	1996
0386F104	1983
038DA6EF	2013
039F4027	2003
03A2D8DF	1991
03A54F4B	2010
03A88677	1983
03A89E0C	1998
03AD2E29	2010
03AE7C61	2009
03B40896	2005
03B5F1DE	1990
03B83EC5	1991
03B8E876	2003
03BE82EB	2010
03C958AE	2013
03CB3EEB	2010
03CD6CF5	2006
03CFAC20	1996
03D0C633	2012
03D2919B	2015
03DB03A9	1995
03E1EE60	2006
03E7AA14	1984
03EA4831	2015
03ECD045	1980
03F20CDA	2005
03F36833	1986
03F5F66F	2002
03F9F52C	2009
03FA5E44	2012
03FE815C	2007
03FF52EC	2009
03FFF78F	1986
040443BB	2010
04062FE0	1998
040ADAF9	1991
040DFA88	1969
040F9D35	2003
040FB9F6	2003
04112F50	2013
0416EC15	2011
0417E60F	2014
041849EB	2006
041AD962	2007
042006E2	1998
0420A3EC	1992
0426113E	2012
04262A4B	2012
042AA165	1991
042CB522	2012
042E7616	1996
0434781D	2008
0444C1C8	2009
04496041	2012
044E7AA3	2009
04510E81	2012
0451DF62	1996
04589BB7	2006
045D33E0	2006
045F974A	2007
0464E856	2013
046B848A	2009
0477DF6D	1990
0478761D	2008
047A84E8	2012
047CC225	2008
047FBBB8	2004
0481900B	2014
0481ED5C	2004
