7FF1EA23	7EC3DD70
814A079B	80386942
814A079B	7E7B551D
814A079B	7ECA58D7
814A079B	7DFEB9A3
6D9F8CC9	75F23ADD
6D9F8CC9	130C952E
8064E3BA	791327DE
8064E3BA	7DC42F9B
80CFD6F4	784EC0A7
7EA04A0F	7864BA48
78752131	6E761DFD
3CC13982	01548FD3
3CC13982	7C2E1741
3CC13982	09DF830F
3CC13982	774F4B13
3CC13982	80A003E1
3CC13982	7482BF8F
3CC13982	1EAFC7AC
3CC13982	0A9A229B
7D59F547	862D23F6
7D59F547	814DA0EC
793118D9	7BB269A6
793118D9	77A06B75
793118D9	7F3C9EDC
7EC5D9F2	55621864
79234FB6	7E17FED3
79234FB6	8046D2DA
79234FB6	81331285
79234FB6	7A79641A
804687EB	789C6A26
804687EB	856CD867
804687EB	7DD07BD9
804687EB	0595EE28
16E91F43	0B64F37E
5CD96589	84BA9A34
84FAF733	84D4A0C3
78823FC7	8324887C
78823FC7	28C98B18
78823FC7	7DEDFF2D
7CE86D8A	74979CD4
7CE86D8A	80AA9543
7CE86D8A	7BBDEFE0
7CE86D8A	75F19A36
7CE86D8A	7E3C42A7
862CFACD	7D9B8F46
862CFACD	7FA52BDB
862CFACD	7ECA58D7
862CFACD	82C357AF
164D0353	18EC868E
63ED6BC8	2A5EFA54
63ED6BC8	79616ED4
7CFCD5AA	804EE937
4A47D0D5	7DE0A7D8
4A47D0D5	2DF3737D
4A47D0D5	80CD3475
7E2EFBEF	7F48F6FD
7E2EFBEF	80698E26
77A510E7	7F25FBFC
77A510E7	8509750D
77A510E7	7D28BED7
77A510E7	7E0379D0
77A510E7	483AC02E
0E4E8F64	17F37D50
8624510E	76B429E3
7E1D27C9	7E16380F
7E1D27C9	789E17A6
7E1D27C9	8046E9C4
753EC1F8	794E06CD
7DAB9B49	7D28F018
7DAB9B49	80DA4E7E
79B7FE7C	7A49BBCF
72975BEF	2BD4C7AB
72975BEF	7C5BD87A
75232C62	6A112419
7FB2CC5E	7D117373
7FB2CC5E	062A0022
7E129E1C	7D3395F0
7E129E1C	8004C0F3
7E129E1C	7E13E366
7EBEF042	7D8C1242
7EBEF042	7FBEC9FF
7EBEF042	81411D5E
7EBEF042	7F184FF8
7EBEF042	7FF1F1D1
0A9388DE	4B92D039
7EF27ABA	79768B13
7EF27ABA	2DACEC7C
7EF27ABA	863DB37D
18360E70	7D94CC94
18360E70	275349A4
81391803	7E60EB0C
8626B75A	862C3041
7E10C2F9	7EA21167
7E10C2F9	7F798D2C
8005A689	29225518
7E6E9D06	8171B5EE
7E6E9D06	80CAE529
7E6E9D06	7FB43EC3
7F5102F3	7F0FE8BF
7F5102F3	7C431E3C
7F9C84E6	82DD5055
7F9C84E6	7CEAF1F3
7F9C84E6	80F4ABFE
4A4A469B	858BB00D
76F2DE68	7C699FCC
7E9D4A9F	82DE43C9
805F8BED	81159650
0A7444DB	4EF43BE9
7B83AE45	80830B30
7B83AE45	10B9B80F
7D457652	7B4D978A
7D457652	804C2BE7
7D457652	75B09C47
7E7D44E1	77783616
7D636D31	80DDB8A9
7D636D31	813BD630
7D636D31	7E9171A5
72B3E99F	79C2A7FF
72B3E99F	80048C6B
75971682	79A76B63
75971682	801E5C2F
8515211A	82C357AF
8515211A	7D9B8F46
7E5D6F5E	799A9FAD
849E1047	782A3480
849E1047	7DF5F4F0
849E1047	7FDDF5A4
7A081A53	80AB73BF
8007EB54	7CECC0A0
8007EB54	7C251D9A
8519B04E	7F4C7CCD
8519B04E	7D3F0317
8519B04E	286B65E2
8519B04E	7FDAA420
8519B04E	858F3E37
8519B04E	77783616
8519B04E	81CBCC15
8519B04E	863E3C47
8519B04E	852D44C3
8519B04E	7D889BDB
8519B04E	7E1E8906
8519B04E	80D143E7
0156C217	7864BA48
0156C217	7FB22289
0744DD1C	7E1AC4D6
0685EF41	143F03D0
805A50EA	0966B2BF
805A50EA	7D8043CC
805A50EA	80B6BFB6
804C7445	86118CB5
855AD3FF	7E8B47E8
77CCE4A9	79A76B63
7E468250	7F0FE8BF
8169EAFA	862A2750
80CACBE1	758EC809
80CACBE1	7F9BDD2C
80CACBE1	7572E010
49336407	79B8A337
811331FD	582CD31D
1D736A92	804687EB
1D736A92	858BB00D
84CAA095	7E783D3A
84CAA095	80FF3417
84CAA095	7E17CE3B
77F003F3	802D5A35
77F003F3	7B63A042
77F003F3	7736FE7D
77789B73	7FDE702D
77789B73	7D7E4FF6
77789B73	8621F83A
77789B73	54BC5876
7D6CC6A6	7EB3411C
7D6CC6A6	815AD65C
037D2715	81331285
037D2715	1108B76F
834D2F09	7F48F6FD
8492F264	77036772
8492F264	28C58049
8492F264	7FECFB1D
80E73B4C	7D312776
80E73B4C	7DF4AEBD
80E73B4C	7FD4A0D6
80E73B4C	848D60E2
7CA20CBA	830E8270
80BBDF82	7C004906
7E452E0D	790F1381
7FA2CE5D	6CC6BDBB
6A63DCBB	08DB21A5
6A63DCBB	566A5827
6A63DCBB	7992ED34
7E67ADAB	7909D25C
7E67ADAB	2BD4C7AB
7FB7A3B3	7B96EBF9
797BA896	582CD31D
8628445A	7FED8A0E
8010BF01	803D60D0
0DED84E3	804C7445
75DECB9D	12E6E9B8
75DECB9D	32CD1F54
829EDB16	8637DC11
829EDB16	8627050E
829EDB16	79A2577C
75664ED1	7DBF61F0
80FE91E2	7C859F58
80FE91E2	7585C2A5
80FE91E2	80197C8B
80F47FE6	80477D82
7EC73AAC	8172AD3A
7EC73AAC	833756C1
7EC73AAC	7DF82EC7
7EC73AAC	81610FEA
0EBED6C0	79E5BD0B
20F05E90	7D48E444
20F05E90	7E41BCEB
20F05E90	8637794A
20F05E90	5E34B1E5
77700733	81A8616F
77700733	8467862D
7D611028	816BFD54
7D77587A	2A5EFA54
7D77587A	7FF55879
05215096	7CE84B52
05215096	7D0CA948
05215096	7E6F75D9
05215096	0FB05868
05215096	7ACAA939
77A0F3EF	7894EA8F
76DCF64D	8502F50B
76DCF64D	849E7C66
76DCF64D	0F65DAD7
855D7498	7D5A0E82
7E53C99D	7F0FE8BF
7E53C99D	7AC77837
78BF4E87	85502398
78BF4E87	7DCE889F
78BF4E87	4BCCF96E
78BF4E87	7D100697
78BF4E87	7547D68E
7FD69324	7BE03044
7FD69324	7FED97F1
7A35660A	06B02E6A
2A5EFA54	7CB18E77
76DA96FA	82751B77
76DA96FA	79F38111
76DA96FA	75423241
480BFA9A	7E7F3EE7
480BFA9A	4380D141
480BFA9A	7DCF5CE3
7E16380F	8035DFE6
7E16380F	80F9E8AC
801E5C2F	79A76B63
0C2ADD4F	85B593E9
2752C888	6BA62A0A
7F962273	28318FCE
7F962273	803E55E2
7F962273	816F1578
7F962273	80A519C4
7DAC7E7B	8145F2C7
7DAC7E7B	7E654FBD
7DAC7E7B	84A22006
06BE0632	7120567F
06BE0632	7A2777B8
06BE0632	7684E01A
06BE0632	7D8DC5AA
821428BB	812D3CDC
7918053E	78B4AFE7
7E109ACC	802F09EF
7E109ACC	7F922152
7E109ACC	7E5411B7
81783183	4816BF99
81783183	7F9AD256
082FEF62	0CE97A83
082FEF62	7D23196F
488136A4	0595EE28
81C216BE	2AD2CBFD
81C216BE	7BC68CF2
81C216BE	7B3C8643
7E7315FF	863C9472
7BB72860	79FC7641
7D23196F	0CE97A83
7D23196F	082FEF62
7F60D5FA	78EE48AC
7F60D5FA	786143B5
7F60D5FA	2A0875AF
7F60D5FA	752AF02E
731C2C2B	7E20F7F4
862C2D25	813A9658
7BE4B8CE	7FE8188F
7BE9DF1E	72EBBA1B
862CFACD	7FA52BDB
862CFACD	86308696
862CFACD	7D9B8F46
862CFACD	7E4316AD
862CFACD	82C357AF
86241C37	7E164A06
81718CF9	06D85661
00B66D7D	12C1CBEA
0E9F864B	0DAF02FF
7864BA48	143641E7
0B8C27C0	286B65E2
7D3B4F61	862099C2
7D3B4F61	7E7B551D
7D3B4F61	7ECA58D7
7D3B4F61	84D2E030
78BF4E87	809F835F
78BF4E87	81092D5E
81598A48	7FED8A0E
2767F39D	76CF0B72
8114AE17	805E0E38
8114AE17	7CAB6D26
8114AE17	7DCAE87F
8114AE17	80F4AC0B
2752C888	040443BB
70C4521A	7BDBA07F
805AE20E	7F881862
805AE20E	7F81064F
805AE20E	7FF01C41
78C7946A	713515C5
78C7946A	042E7616
7F5EB3DD	75416ED5
7F5EB3DD	0EE8BB0C
7F5EB3DD	7D15ABEF
7F5EB3DD	773A328E
7F5EB3DD	863503EC
7F5EB3DD	7C19C272
7F5EB3DD	7E64E057
7F5EB3DD	80F47FE6
7F6D94CB	7E454A06
7F6D94CB	81B352E1
7F6D94CB	7DAEDCBC
82AA74DC	7C1F3C1C
82AA74DC	7E96552D
82AA74DC	0189128C
82AA74DC	77B07A8F
7D82CBF6	7E2EF62C
7D82CBF6	7E7B4477
2204E69F	7EC94893
2204E69F	7A2A3AFA
7D496275	8290E967
4380D141	7DDBABFE
4380D141	7DCF5CE3
7DCE88E1	034AF631
84E7AFAF	7D52A0C0
7CFFEDD2	86387DA9
7CFFEDD2	28CCDCDC
7CFFEDD2	80FC15B3
81367538	7F10BE6A
81367538	77CEB127
74979CD4	5F2E328C
7ED42FFA	7E7B4477
806A3312	8475FD57
806A3312	108A170B
7E372B75	7EEC6876
810C9656	7FB03B17
810C9656	844CEFFE
810C9656	85543567
7E0978E5	77F4D615
7E0978E5	7BFF4703
07BA1415	7AB91035
07BA1415	80699EFD
07BA1415	7FA4C252
7EBB9F19	8627B9FD
816DFF59	7F3B2A5B
816DFF59	7EB24081
816DFF59	8120335C
816DFF59	11D5F565
816DFF59	72051CFF
816DFF59	76EEE9FF
0263A2D7	02F92FB5
0263A2D7	7CBBD4A6
0263A2D7	7D416BEA
0263A2D7	810F8EA5
0263A2D7	7FDB1EAF
0263A2D7	8012F95B
0263A2D7	81745E47
0263A2D7	7E5DDDAC
0263A2D7	75C72AEE
2BF5D1D9	837CA3AC
000E7F02	7E2EF62C
000E7F02	0B1921AD
7DAE53A4	80B03C19
7D78C601	7D4112F3
7E0FCCB8	7AC77837
7E0FCCB8	84A174B1
7E0FCCB8	7F0FE8BF
22327862	8187F97F
065BF516	7EEF88B4
065BF516	77E7BB0E
065BF516	827867A8
8149AFAE	2493BB28
7B105673	7CF2BA08
0D53CAF0	154172D7
8051C809	8325BAEB
8051C809	80B74AD1
8051C809	7E9997DE
789E17A6	099205AD
789E17A6	71835D06
073839AA	0AA243A2
8638FA8A	7C9529BA
7E2BC0EF	7534F8B2
7E2BC0EF	80CAE529
09D59795	0143A0AF
275349A4	7D94CC94
275349A4	7DF3EB4E
275349A4	863428F1
85F3F8D4	7F59FC12
85F3F8D4	812CE9D8
7F44BDEA	7DD09E88
7FB6F81C	7E0BD357
7FB6F81C	8627368F
7FB6F81C	7AD98080
7E3E7E2B	7E7B8914
113465C2	8586FE96
113465C2	7D410EAB
113465C2	7E6FF5AB
80E1978D	80589802
816F5969	13B7FEAA
0CDF06AF	7ED4B962
7C65F0E7	7F0710E7
7C65F0E7	03AE7C61
7C65F0E7	771B917D
7C65F0E7	777F7475
7C65F0E7	75A44D8A
8156387D	538A2B5F
7E10C2F9	7EA21167
48D9B12A	7F156EDA
48D9B12A	78B4AFE7
7E1E5945	817628DB
7D9E4F17	80C91A39
7D9E4F17	7D9D6D9E
7D9E4F17	7CF7B7FC
7D9E4F17	7DE120DF
7D9E4F17	7DB47F17
286B65E2	02E6F614
8005484B	79FC7641
49DFD54F	77BCA0F4
49DFD54F	785FA596
49DFD54F	11B70EF3
75F19A36	74979CD4
14AF4772	82E42C15
14AF4772	808EBFA4
14AF4772	80B24FFA
14AF4772	7F5F8B20
7E383FDE	7E8DED53
7E383FDE	81CE95A7
7E383FDE	7F00B90F
7FAC6F8C	863ECF8B
7DE1A4AD	7CF1F35D
7DE1A4AD	827D4264
7DE1A4AD	80EF2D56
7FD3CF11	7A35B425
5CD96589	7678B2F3
5CD96589	0E87715A
5CD96589	84BA9A34
5CD96589	49718A5B
7D0C7E7E	02DE970C
7E57E1FB	8159649E
7AAD5CA4	76AAC90F
84FA4C2C	85502398
84FA4C2C	7FA4FDE4
84FA4C2C	7FEA4B7C
84FA4C2C	7D7F3D09
84FA4C2C	7D4112F3
84FA4C2C	7F81DC8E
837E5196	814BD7BD
7D24947C	7E61EBDF
7DCED66D	807C4A0C
7697E21F	7864BA48
7FEF14DA	7E9E1624
7FEF14DA	7F156EDA
7F66C61A	7BFBE69E
7F66C61A	7DCB2603
7F66C61A	7CF9894E
794CD8C0	7E456CDA
794CD8C0	5AE51006
854C6D7D	809C94ED
80F636E3	830EC394
803D60D0	0604F6C5
803D60D0	7570D68A
803D60D0	7D20976E
7FEF14DA	7E9E1624
7FEF14DA	7F156EDA
76CF0B72	7A773052
7E891FA1	810E9CA6
7E891FA1	8000513F
7E891FA1	8163F503
778FB32E	7C3BFF11
778FB32E	7750C264
778FB32E	7F3A8D79
0E595FCB	784D2F31
02E6F614	286B65E2
836D0209	7DCF0C9E
836D0209	844DCCCF
863BCC77	8628E46E
863BCC77	0C460EC9
0CDBD6F7	0C2ADD4F
76DE5181	7E8A24AB
7E585F1D	72E201AD
7DA9C9BD	8475FD57
7817453D	7C859F58
7817453D	0AD7796E
77B1B298	7DB0C1A7
77B1B298	790E6029
7DE83F67	7F1A2791
7DE83F67	807C30F0
7DE83F67	80F3B0B0
7E736AEE	79E5607A
5AB37A8E	7DA22ED6
5AB37A8E	7D371E28
84B4A434	85941E4A
789E17A6	4BB08E91
789E17A6	805BB16E
789E17A6	817C298B
28E52A1F	84626EC7
8163B89A	8111643E
8163B89A	768FDD96
74979CD4	81D1DAEB
7E7F43EE	79766919
7DF82620	49B00016
7DF82620	7E008C79
4B41492D	77966E7C
4B41492D	79E5607A
80520FA4	75ABF734
80520FA4	7E6F3702
80520FA4	0525C7EB
7D9744C0	1ECEB3EE
7D9744C0	7FD987E3
82F660F6	7EAF6A86
0AD9C046	754D8172
7FEAC344	80B6BFB6
7FEAC344	7DC55B54
7FEAC344	82C357AF
7FEAC344	7E28A2F3
8060BA92	794DCC81
143641E7	78770C11
48CDB0DC	815025AA
7F159134	85F21B49
138D3F23	75D203FC
138D3F23	7CF802F0
800070E6	7897C15D
0AA6AAF7	7D040FBB
0AA6AAF7	802F4620
0AA6AAF7	8500A0C0
0AA6AAF7	591891B8
7EDC3CC8	7FFC387F
7EB50BC4	7ACCF101
7853B641	83D87F37
7853B641	0BCA9ACB
7853B641	79A76B63
751F4173	7D7CBB31
751F4173	805E719A
751F4173	80197C8B
751F4173	7D6E9EF4
7DD32DD7	80509AFE
7DD32DD7	80A5B227
7DD32DD7	7E7B4477
8015139D	090D05E4
0DE9D47F	7D7E0EF8
0DE9D47F	492A90AB
0DE9D47F	13CC0D0F
7D514CB8	2A5EFA54
7D514CB8	7ADB5A21
7D723974	7B3CA100
7D723974	84B686E5
7C39621A	815ABBF4
6A901766	61C67E89
6A901766	7A9FE5B5
6A901766	7C39302F
6A901766	7D091A8B
7D9A5A52	7692B118
7533CE45	7F156EDA
7A35660A	06B02E6A
7A35660A	8167D0A6
7697E21F	7864BA48
804CD87A	790FB24A
804CD87A	8391387E
804CD87A	85DC3083
8051F205	0604F6C5
8051F205	7E670D17
7FC53E11	83ACFAE0
7FC53E11	83DB6EBF
7FC53E11	7E7D5811
7FC53E11	80C75D8D
7FC53E11	7DE890B4
7FC53E11	7E2C1692
7E73E885	7FF1D420
7E73E885	12B1BD73
7DA28FD1	82ADE001
7DD1FD7B	81411323
7DD1FD7B	7A4EDD86
80EED4C0	80CBC8C2
80EED4C0	7DB6DD16
80EED4C0	7FE56E53
80EED4C0	8086C9EA
05FF911F	8010E329
05FF911F	80CF0FED
05FF911F	7A5BEB96
46EA1E68	0595EE28
84181979	7D91E879
84181979	812B1DA5
847143F3	6E761DFD
847143F3	8475FD57
815DDBA8	7D517258
815DDBA8	5E905F0B
21B7FF3B	8060BA92
7F5B97ED	78DF80C7
78E56588	7322D8D3
7DA62A8A	7DF27B20
778726F8	0014662E
778726F8	130B9D19
811C783C	7F0FE8BF
811C783C	7AC77837
815D83F7	7E6FF5AB
7F53A75C	47C4870E
7F53A75C	801DC582
7F53A75C	7C9489D3
78770C11	143641E7
77B582EB	7F35D021
77B582EB	7EC8E39C
3932DF62	7E470BA5
7F4CF3ED	7DBE521C
7F4CF3ED	13F42EF8
0D9C0BD2	79D1741A
0D9C0BD2	7B611291
0D9C0BD2	7F5625A5
04A62EB0	0744CC76
04A62EB0	12DC8E48
7FB26850	7DE44D1C
7FB26850	7D258DFB
7FB26850	80D18B29
7FB26850	7A591A68
7FB26850	80567204
7FB26850	7DD3EDF6
844F7E9A	7E8F3DBC
844F7E9A	793118D9
844F7E9A	77392971
844F7E9A	0EF3A5A3
844F7E9A	74D8F6E0
844F7E9A	81BA6B58
844F7E9A	7BB269A6
095FF256	026405C8
77F701A6	75F99D59
2A40AB7D	7B96EBF9
2A40AB7D	7D815271
7E35A827	7590DF1F
86246CA7	7FF5B905
8162391C	816E5763
7E855C4B	7D027D15
7E855C4B	06341CC8
7EF38DB5	7E5A3B65
7EF38DB5	7E720196
7EF38DB5	82447115
7A35660A	06B02E6A
7A35660A	7C431E3C
0DE5F695	8517F4DA
7C8794C4	6EE7BFF4
7C8794C4	670E8073
7D40CA6A	62E283EA
804C7445	76DCFCE0
7E48F88E	80645DC1
7E48F88E	77DE0D17
76C650A6	84D6A652
76C650A6	79B1AC62
7E3FAEC1	7CFE1FDB
77789B73	504AC82E
80F461D0	80197C8B
7EA8AE52	7DD40BE5
7EA8AE52	0C6A7A6A
7EA8AE52	7E7FDFC3
76554F61	797D908C
7CB98A41	80830B30
7CB98A41	10FA74C8
7CE6191C	7DB26C21
7CE6191C	802B6D49
7CE6191C	7E9998D0
7CE6191C	7AE6CC00
0B9F508A	7A300922
0B9F508A	85B593E9
73957396	7F0B22C6
73957396	7C66CE3E
73957396	7C859F58
75245BF1	82B33CB0
7C344CF7	7E2EF62C
8083FF2C	7EAA786F
8083FF2C	84BE7F69
8083FF2C	81562BA2
78460275	7E98CE7E
7EC5A5B6	816BFD54
80595875	77D33B04
80595875	04262A4B
80025CDF	802ED36E
80025CDF	80C05C88
8381F0F1	77FFB0CA
8381F0F1	78E8AFF1
8314CA81	7C5BD87A
8314CA81	81E429C9
8314CA81	81F5EA0A
8314CA81	0481900B
8314CA81	81DBEF14
8314CA81	7E3CD81D
8314CA81	846C39E2
8314CA81	7DEDAF71
8314CA81	858029CA
79E87EE0	81EEC677
79E87EE0	819710F4
79E87EE0	7D6F2C89
327F4F2A	7CFCD5AA
79A744C8	7FFC387F
7E1E8906	80CAE529
64634705	5E6502BE
81CBCC15	8475FD57
7E7D44E1	77783616
7E7D44E1	80048C6B
7A9DD708	7864BA48
143CD5C7	00A570EC
80166A0B	7CF2950A
80166A0B	7D370E22
7E4CEC59	7E6015A5
7E4CEC59	7FECFB1D
7ED9598B	02F00015
7F985523	7CFD667F
7F985523	7D70390A
7B4613A0	779D137A
86330D75	8634AA06
84A174B1	8163B2C7
84A174B1	7DC9E091
84A174B1	7BE03044
22327862	8187F97F
12E7D73F	851D1E05
7F1851A3	7C859F58
7F1851A3	80197C8B
286B65E2	7EF003C1
286B65E2	80AB73BF
80CE787B	15653CA2
7BEF624E	81B3B68F
7B84D388	09DF1739
7B84D388	784B40A9
7EF27ABA	79768B13
7EF27ABA	8081A906
0A9DAFFB	04C4919F
0A9DAFFB	7E6B9E85
4ADB078F	807B8391
4ADB078F	7D012EB7
7EB61781	7FD4C11F
7EB61781	7C5918E2
7EB61781	8060FFA6
7EB61781	134D2EE0
11654361	7864BA48
7AFE7CBE	774BD200
7EB1A38E	0451DF62
768FDD96	7C431E3C
14906795	854D72E6
14906795	854439E5
7E00B722	7D117373
7E00B722	062A0022
026C84B3	154172D7
026C84B3	83F2E440
026C84B3	8005B40D
7B2744E3	7FF5B905
7EE18D89	83640075
7EE18D89	7AE64316
7D777133	2C18A1F1
7D777133	7DA28FD1
7D777133	6981D037
85436BE7	7C2EEB6B
85436BE7	7F787078
7E73F51F	7C83CAE2
7E73F51F	8139101A
7E73F51F	80238C16
7E73F51F	803D12D4
7D0BB7C2	7C859F58
17233D50	7DD07BD9
0D181CD3	7596AEC2
0D181CD3	058F6064
819B7578	7FAFCD26
819B7578	7E14229C
253CD8C1	756F2DA5
80920B80	8160F9A9
80920B80	7FD0AB92
80920B80	7D77B09E
80920B80	7F0BD386
80920B80	7FC1790F
7E00A742	7EB693F4
7E00A742	8011FDCC
810ACB90	863859C2
810ACB90	810B4A93
810ACB90	0966B2BF
810ACB90	86374C14
810ACB90	863253E4
7E5FDD9B	8004C0F3
7D5B1BAF	8009DE61
80FF3417	7E17CE3B
80FF3417	84CAA095
8634DC5B	7D5A0E82
7994B782	8060BA92
862F7A35	7F85015B
862F7A35	86259357
862F7A35	815AD65C
862F7A35	8034D0D1
862F7A35	7EB3411C
79A76B63	76E558C0
79A76B63	7D85DB5C
837989A7	7F998606
7B2BF8DC	7677EE11
7B2BF8DC	76F749A0
7B2BF8DC	57BF3EBB
7FB31A3D	7E7B4477
7FB31A3D	816BFB33
7EB1B8BD	7D4F64CC
7EB1B8BD	7FE4779D
8163B89A	8111643E
8163B89A	768FDD96
80A5AD60	75F3D9FB
80A5AD60	12559426
7FA2CE5D	7CADE3D9
7FA2CE5D	7D54983C
7B2346A3	7F00B90F
7B2346A3	7FD971C3
7DF2187B	7FCCAE6A
7DF2187B	7B5BB551
181C8E4B	80CE88D1
05A67742	7A2A3AFA
0EDA382A	7322D8D3
0EDA382A	75A6DDED
7F9D968B	7E4A5FAE
78BDF3BB	775DF327
78BDF3BB	83F6F8BD
78BDF3BB	75B8F729
78BDF3BB	7E313B64
7FDD7370	79FC7641
7FDD7370	6B00A9E8
80574957	77DFC03A
7CC0F560	8490351C
7CC0F560	805EA7EB
804CD87A	7F0194BF
804CD87A	77610B54
804CD87A	78121754
824C57F2	2A5EFA54
824C57F2	79634CD9
7C004906	0671AE57
7C004906	005D4952
11E6C204	10136B6C
11E6C204	212D33E5
715C57CF	76DB6AE3
7F6F6762	6C2BA29F
04A34E31	813CCB78
480BFA9A	7DBE4309
480BFA9A	4380D141
7F2083FB	80DA4E7E
7F2083FB	7D40CA6A
4A4A469B	858BB00D
4A4A469B	2F997E03
4A4A469B	1D736A92
4A4A469B	7C3EAAC3
853F93FF	84C57E38
56F7EDB7	0CAD9B99
7D63F4DC	80D8FB27
7D63F4DC	5A90FEEE
7D63F4DC	7A1F8929
7D63F4DC	2A13C9EC
7D63F4DC	79B8A337
7F73BF0D	7DDF6F7A
80733FA0	80CAE529
7F902674	774BA42C
7711F3AE	80197C8B
7711F3AE	7E1C0942
804687EB	0595EE28
81C13074	86277DE6
81C13074	7FB6F81C
7FFC387F	7F00EA83
7FA2FD26	0FB0613C
7FA2FD26	7704872B
75A9357B	7FBCAB0C
0035206C	7D98791C
0035206C	09DF1739
0035206C	7B96EBF9
7E973CCF	77783616
47C4870E	6E761DFD
849B3686	863E354A
1A26B381	7E78141A
7FA11BEC	2C57E98E
7FA11BEC	7DA83D19
7EA6BECF	0EB76BEB
72CACFD1	7FECFB1D
7E4CEC59	7DF546ED
7E4CEC59	7FECFB1D
7DBF3434	86388D88
84FA6549	75E6817E
84FA6549	7D592A5B
84FA6549	79CB49C1
83013269	815FCBAA
7EC94893	2204E69F
7EC94893	7A2A3AFA
799CF3F0	7B52FE95
7EB5D960	7F48F6FD
7AB963C1	86311AC4
7AB963C1	809524CE
7AB963C1	86225C1F
7AB963C1	07F929C2
7AB963C1	8242D57B
861E9C51	132A6056
7F271812	480660FC
7F271812	802B6BFA
7F271812	8035DFE6
7E8C338D	0732CA77
7E8C338D	7E3E8422
7CFC590E	7D7219DC
7CFC590E	7D224A3C
7E98E724	7F26B4A7
7C66311C	773538B2
7C66311C	7FA8FD1F
7C66311C	794B89E3
7C66311C	450ABC17
7C66311C	80426F78
7D1FA18A	8111643E
7D1FA18A	8163B89A
7D1FA18A	84A613C0
803BCE26	75D373B1
803BCE26	8596052F
803BCE26	7F08F36E
7EB8CC2A	76FA5C6C
7EB8CC2A	7FF8E9EC
8101FC80	2A5EFA54
8101FC80	79634CD9
7CF685FF	7FEA3D0C
8167D0A6	06B02E6A
8167D0A6	7D664050
489CA795	8174B219
476353C1	7ECCE267
7E5F2E99	026405C8
7E5F2E99	08E438F1
8198231E	0CE97A83
8198231E	12B05AE4
7C2794A2	7571C7EA
862FF66A	72F4009C
862FF66A	4A574861
7DD09E88	82A87738
7DD09E88	85B14407
7DD09E88	7DF986D9
8556CF43	7CFCD5AA
7FD778A5	8492F264
06BE0632	8391387E
40D25FD6	7AFB5CE9
40D25FD6	6C11FC44
40D25FD6	80A83427
40D25FD6	7E033056
40D25FD6	492B270B
40D25FD6	7E3174EC
40D25FD6	7FA4C252
4E165919	857F3F03
4E165919	8032D24C
828C5EF4	7D7B9DD9
828C5EF4	86304725
828C5EF4	86369CC1
816EECE2	7DEBB19C
8189183C	7E7B8914
7E7FCDBF	7D77821F
7E7FCDBF	7FBBD041
7897C15D	80CAE529
7897C15D	7DE5C142
7E33EEC8	77F701A6
7E33EEC8	75F99D59
7E33EEC8	7D1EBBD3
