5CCFBC9C	1
6EE5A17C	1
782D8A33	1
7F25D8FE	1
85D6D6DC	8
71711CF9	1
7F01D838	1
862B584C	1
7ADC7CEB	1
7FFC1CAC	1
858029CA	2
6D07E9C5	2
7E4F43E2	3
853F93FF	4
7BF8ACD8	1
8639451A	1
75DA0C83	11
80D0B61A	1
80F705B7	2
7847EB00	2
7AAC036F	1
7F3002E5	2
8634A632	1
802EE954	4
7D088911	2
7E8F3DBC	4
863E5705	1
75FD264C	1
83C62CC6	1
85689002	1
29C55418	3
5B94E8A3	3
7DC5D925	1
7C64EC62	2
776AEFF3	1
86351D41	1
0AE588D7	1
80E62FCD	1
8629B17D	1
8034D0D1	3
7FD407E5	1
7BDDCBAD	5
86220404	1
733E4565	4
8635019B	1
804D8851	2
108C627D	4
05424A5F	6
0E028900	3
857E8827	1
7D6E1650	2
13D716A3	1
7F300784	1
1B79C66A	1
809CA21B	1
6AD48F05	1
8623EFA2	1
76E64432	1
8622D4EC	1
7E8A24AB	1
7FED97F1	2
7D760B99	1
863CAE4A	1
7F815AD8	1
7CFED37A	2
7EAC66AE	3
14B6A1F3	1
0C8D7FDD	1
863816DB	1
862F6AB8	1
86222D9E	1
7B4FD8B4	3
7EC7C458	1
8009C3E0	5
482DF136	3
805E7686	2
7E80BD32	4
80C05C88	1
75F8DA28	3
7D9E4F17	1
7681B38E	1
7EB9773C	12
7FE3855D	2
7D06A6DD	9
6CAE97ED	1
8248EF86	2
7F00B90F	29
7D5A1D1B	2
778B3E6F	1
8624935B	1
7FDAE5E5	1
8028276B	1
7E7A2095	1
82BE175F	1
01A06568	1
7D9DB923	2
7E2A3BAD	2
7D8F8263	2
7E46C7C0	1
7D5FBD03	2
80509AFE	16
719B0FD4	6
84296687	1
7D20A106	1
7F2D36C6	1
7F041850	2
7FD9418B	15
7864BA48	50
7BF26A70	7
75ADA503	8
80ADC9C2	2
7E5FDD9B	7
84CBE8E1	1
7F7E13AB	1
110398AA	1
7CECD80C	5
7D33FAA5	1
81E1090A	2
81EE2BCF	2
804AE747	1
588365C8	1
812FA418	2
7DF7CFD6	1
7E123A25	5
01604664	2
7C2E1741	4
862A717A	4
04496041	1
802D5A35	2
815CF785	1
6096808E	2
862809E5	1
8636FE3C	1
811DFAE9	1
814C9F98	1
22119BDA	2
7718AA9E	1
816C9B3D	1
7D05DAEB	1
0EFB8630	1
0C6779A9	1
824E583C	1
7F02FD17	1
81F8F694	1
14A7CF1B	1
77DCB81F	2
813A845A	1
862E9AC4	1
7F83170B	1
28ADED00	4
2B210AEB	6
86284F6F	1
86297146	2
7DD208C2	1
7CEB04A0	1
7E12E178	2
095F0D83	4
749B68A5	1
804813E3	1
84575F93	1
7EAAC8F5	2
8227594D	4
8634601F	1
065999A0	2
80CE70DF	1
863910CB	1
7B51DA35	1
7FB66225	3
81568081	4
7DBB82C0	3
80AD6679	1
7F90F78D	1
80733FA0	7
8624E29A	1
7F85CCA6	1
7FB7A46F	2
09E17025	3
7D54983C	1
8093C422	24
78A05A59	2
7729F50A	1
7F25FBFC	1
863D9AF4	1
8167D0A6	13
794761A8	1
7DAD06DF	1
79948762	2
11839F7D	1
7FEA3D0C	5
06662D71	1
808F5031	1
80928FA4	1
79BF9859	1
2865B196	2
7ECD39FE	1
6FBC0D2D	5
817EF9BE	1
82A00C76	1
028C2452	1
4CCFDE73	1
8638F323	1
7E17537C	1
7CF389A0	1
8164AF1B	10
7585C2A5	20
7735F029	3
758BC3B1	1
86354430	1
863AC951	1
7FD5ADA7	1
807CEFCF	1
4230BF54	2
7D85DB5C	4
42D08151	1
8103310C	1
8086729B	2
86271B8D	1
816C2CF8	1
5EB39E12	1
806FB740	4
7170F8D6	1
7F0D79EF	2
7F56D6B1	3
7D2F235C	1
86386F55	1
7E137A68	1
7D65485E	1
77AE481F	3
78871B17	2
00C0A5C2	4
5A2183CE	1
861F8521	1
7CEA79C8	4
862C2D25	1
7ED77703	1
715C57CF	1
82C7D65E	1
862B67C8	1
7F783D3E	1
7F437379	6
86234064	1
7F9DCBCB	1
8623EE53	1
86380A4E	1
83C93DDF	1
862FA602	2
174D2049	10
2BB3FB8F	8
2AC006AB	1
08E9EC6C	2
7FCABCB6	1
7F17903F	1
7EC5F3E2	2
7FD66B21	1
494DB1AF	2
13EFF627	5
81262969	1
7E187CF5	1
11D121CF	2
79F44D22	1
7F4A5FDF	1
862CB9FB	1
076CF301	2
7F7AECFE	1
0EE5761B	2
86243234	1
143641E7	20
797F1558	2
81411D5E	2
80FA9BB3	2
7E42C497	4
7EFB663C	19
863F037A	1
03CD6CF5	3
7E0794B4	11
7BB0C3BF	2
79E5BD0B	2
75B0A958	1
7F6DCC20	1
7F258D7F	3
066A8F38	2
7E41AA96	1
815479F5	2
7DA995F3	1
0989E2F6	2
79A89E98	1
80F59061	1
76AF061C	3
78C5CF5E	1
7ACAA939	3
4C28A5E3	2
8634BB36	1
023E96F0	1
561EA66C	1
7DBD239D	1
7FF0182E	1
7D1F1531	12
764D6073	3
7E6FFAA0	4
863C8B79	1
808AA337	1
7F7A04C5	1
78520538	1
84ED2905	1
8632759D	1
7F4E90DB	3
85B593E9	5
847104DF	1
7DBFD254	1
81614490	1
597C69F3	2
7ECD6B13	19
8548C709	2
7CEF9793	1
7E055675	1
7D470D8D	1
113465C2	2
776D5CA5	1
7E34A840	1
861FE418	1
82D58BE8	1
13418A21	3
05BFD32E	4
7DC500B8	1
84BE4994	2
7F86FB9F	1
7E42BD7E	1
86259C9E	1
7B5ECEA2	12
832F8C51	1
78180F9A	1
7FD5DB56	3
815C7DE6	2
48FBC5A3	2
7F91CDAA	1
80785209	1
7C40DCA6	6
4A10CFA1	1
7B55128A	2
7BC1804E	1
7EAC4FB2	1
801C8673	1
0DA94790	1
7D910A7D	1
7E9BBE2D	2
81FB69CA	1
7E9CBD74	2
06306AB2	1
7E6FF5AB	13
77FD5A55	1
78B9D051	1
6F6E3D21	1
81EC3AD3	3
812715E1	1
7F51C75C	2
78D21DAC	1
855ADD4F	1
863844E2	1
81FA1310	2
13CC0D0F	1
7C53E87C	4
7D61629E	5
863D52CA	1
8564923D	2
810E9CA6	2
4C08E818	1
86347D7E	1
854AC930	2
7AB33B27	1
12A333E7	1
8631A085	1
814B246F	1
7E00A742	2
84D1C3C1	1
862C6196	1
8269B9B7	1
7EECE471	2
7ED75E3A	1
6CF64C40	3
0B79745C	1
65F1402D	1
7DDF328E	1
7F3C1D68	1
0CA50245	2
8061FBD4	3
7E061B23	4
7E129E1C	6
861FD329	1
8467862D	1
7BC2D064	1
80DA4E7E	21
852C41CE	1
7B4F8DCF	1
86338650	1
7FCAC62B	1
31D54779	1
7FA9C9D6	3
86382173	1
7D785FE8	1
7EBD5657	1
7CB99E7F	1
703EACD2	2
77336A3F	1
7559435D	5
7F5667DD	1
76624F2E	1
8474FD17	1
803BCA82	3
862AC125	1
091EBBE5	5
7D981D5D	2
7C3CB54B	1
130444CB	1
80BB0821	1
7E1CBAF5	2
7960A753	1
165A6D9C	1
861FD32D	1
83126E91	2
86235B59	2
0EB76BEB	9
077C8215	1
7FF1D420	5
7E94D30F	1
0033A775	2
7D7144DF	1
2E6FCE81	1
7D18E465	2
7533CE45	5
829E26F7	1
7D5190A5	2
75E437AA	3
81860B13	3
75F99D59	4
7CFFF4E8	2
7F5E7F13	2
8005BD39	2
863C30EB	1
29947023	1
822F05B6	1
0CB35197	2
16255BC4	1
011899CA	1
86224BE0	1
045F58C7	5
7908CBC5	1
7DBE4309	6
7E20F7F4	7
7B6EDA68	1
7B67F9D1	4
863DC2A0	1
14C0EC63	2
76930D7B	2
7DC06FF3	1
8638A660	1
7F3FD75E	1
84C7403A	5
7938AC15	1
7ED80F8F	1
7D76622B	1
7A3F4404	1
747D5F38	2
7D082E39	1
7DBAD060	8
85483A5C	2
78133FD0	4
7880F2AE	1
0A9388DE	4
7EE2D18E	3
75930316	1
7ADD611D	1
76B429E3	11
7EC5F33D	5
8081A906	21
7EB69F0A	1
7DF8432C	1
863BCF82	1
820F79C3	1
5E5E6856	1
7F1279E5	1
7566F1CD	1
7ED14EFB	5
79B2823D	1
7F728CC4	1
7532E091	1
7FC2293A	1
57FA7F34	1
4941821F	1
862EDA14	1
800471C2	1
84B686E5	1
3932DF62	8
7E8E3C46	1
7EB01FA8	1
79F03ACA	1
8624418C	1
68F158D9	2
8638754F	1
7FB84A6C	1
7F697FC4	1
78D9FC35	2
4AE05A23	5
8073DA87	1
816E9435	1
862E0E12	2
83E39348	2
7AF34A8E	2
08362F9F	3
7F913DC4	1
80CB887B	1
78125E38	6
7CF7722F	1
7F3354E8	2
801C76C4	1
813F7985	1
863572BC	1
863D2E9E	1
84FF637E	1
7BBECCD4	4
7EB499B3	1
7FA05C9A	1
800C1C62	1
82DD9953	1
7B01F463	5
7FF851DC	2
7959B81C	2
7DC97F3A	4
0D98887F	1
47FC285B	5
7A9363DF	1
7C540720	1
81C08B62	1
8631F75B	1
021FFDEF	1
7A8F02DD	1
862C4AA5	1
7B7BA2CB	1
1426D177	1
7E03F09C	1
8634C8C5	1
79F10602	3
7EE2E7FB	6
7B741F30	1
0F8C1AC1	1
8481607C	1
86227084	2
8057CC90	1
79D1741A	1
80A7124B	1
6E761DFD	43
862C2F3D	2
850644D4	1
7F69C0A6	1
84902413	4
4BC130A1	3
7AA84487	1
863D0C81	9
78C75FB7	1
7DC9DDCF	43
863CD7D4	1
7D0FDA83	1
1235972E	2
862636AA	1
794FDDD8	1
770496B2	2
7D25470A	2
7ABD3862	4
6F873A4C	1
7DC2D174	1
032D4125	1
5856A812	1
7ED67103	2
862E4C71	1
7EE97A35	2
7FA0B4BE	4
8404FBC2	1
7D2AB784	1
0604F6C5	67
815258D1	1
80A18D54	1
7F4FA4F1	2
7BF923D3	1
80AB7A92	2
0481713E	1
770E9BC5	7
7F765853	2
17D9B6A1	11
13B7FEAA	35
799F107A	6
81232A4D	1
76DE5181	1
834FE1CE	1
7DE92B76	1
7D731334	1
7F7C6C6F	1
81076D89	1
863EB9EF	1
80532B0B	1
8037D41D	2
8633DE06	1
80A52666	1
813590E4	2
85E666AA	1
81F40725	1
863EE934	1
86312D92	4
268517E5	7
1048A67C	2
7D6DC5C3	1
7EABEC8C	1
7892E16C	3
74EF7F91	1
7D463EDF	4
80225EF7	1
814282D4	1
7F3FE13A	1
811B8B9C	1
81275198	1
633B6804	1
7EACBB79	1
7F34757D	1
7BA06C96	2
80A7C7DC	1
83334368	1
7E80CC60	2
83013269	1
829640A0	1
81714F23	20
0896E7CF	1
80C4872C	1
84BD5B33	1
7E58EF57	5
7F33A815	1
7FE344F3	2
85769BAC	1
8627B4A1	1
7D1A95CB	2
7F19DEBB	1
84ECA806	1
6C8B063F	3
7FB02916	1
78F69E6E	3
804AB8DF	2
7589F96B	4
858CDFF6	1
7DB4F33F	3
81301197	1
7D323C65	34
86269B2C	1
1447BD55	1
82975278	1
7F1B48EF	1
862F6054	1
75DCBA8A	1
78DD6919	1
4867D920	1
7706AE0D	1
814103DB	1
863B7F35	1
7D13BCDE	1
8626402B	1
7CEB90BE	1
6D0ABEC9	1
7DEFC7CE	1
863B8A03	1
7AA7A62B	1
7D4F58CC	1
828AC0EE	2
7F7D5101	1
787EC92A	1
7EDC3CC8	4
7FECA435	2
7D3E74B7	1
863282A3	2
7E781689	2
819B7578	1
85EB8006	1
86320D52	1
8028577E	1
7E33E39B	2
124B0AF6	1
7E72A9F8	2
85752136	1
8094BDA0	2
7A978BD1	4
145CFE01	1
7E63B39A	1
0C5EA23F	1
7FD88496	2
36796786	1
80646972	6
33EEED39	1
7567EDA6	3
7DE81805	2
83672E4D	1
7FB97CC1	17
18880F37	2
82125531	1
7B046D31	1
7E5DDDAC	1
7ECF260F	1
02581BC6	2
02C8FABB	2
863B8375	1
42F9E521	1
7FDE4A96	1
7F7C9470	2
7F8C5A17	1
7F52CF4D	2
8598B070	2
7EE259CF	1
7C7EC5E7	4
81053AEC	4
7FFCEDF0	9
7C85321C	3
12016AA5	1
7D2E7312	1
863C2554	1
806936B4	17
7DA367CF	2
0DE6F334	1
7D549D84	1
84BC4CC1	1
7E9F7C29	1
81546BF6	1
81141ED5	1
844A11BD	1
7E9BCFA0	3
0E5E51EE	1
86205450	2
1301EC10	2
85BDA01D	1
82A397CB	2
84B583F4	2
7FCD777D	1
7E8F5B3E	8
7F75D1C7	3
7D48E444	4
751A0B49	3
7D0E598D	12
7E7F409A	1
8606733C	4
80AD9709	3
86292CA8	1
7D0DF885	1
53261A91	1
862CDC7E	1
80A5B227	1
7D694E8C	1
862A9AD5	1
0D885B7C	2
8625535D	1
840F5200	6
2A7093E6	2
77255B80	1
79544609	1
790D6A33	1
862E5F20	1
765A6DDC	2
834CE41E	1
809452CE	2
784EC0A7	17
13139423	2
7B208480	1
7E855C4B	3
7EDEFB44	1
7531F481	5
7D05B89C	1
0B11D413	1
7EBE5E7A	1
84D0BDBB	1
7F13E6C7	12
7F152C2C	1
8621A794	1
8630E95A	2
7EB018D1	1
78981B2C	1
7DEBB19C	12
857FC5FD	1
7E78EB23	1
7DD0A732	1
7DF246CE	1
77CEB127	3
7E5D095D	15
7F33462E	5
7E39F2CC	1
76210DBA	2
6D42AFE0	4
7F327AE6	3
7E3002D5	3
863C288A	1
7D362624	1
807F42F4	1
56F3AD83	2
7F40F0CD	4
12051EA9	8
8110588C	1
863234B5	1
0B1586D1	1
767F29D3	1
8630FC17	1
79A2C638	1
7DFAF8F7	1
7EECF8F0	2
49C7EC93	3
24ECC779	2
8536DCE0	1
7D76B80B	4
86337AF9	1
12806CFF	6
8620A3FE	1
7ED4047D	4
7FE6EF4F	1
7EABB011	1
7E5AB52B	1
6234F718	2
54BD2F00	1
5ADCB15B	2
7D33204A	1
837D5E5E	1
80698E26	1
77DA8D68	1
7D4112F3	12
862C9C9A	1
72009F0B	3
04589BB7	1
299840AD	4
069DD8DA	1
7FC36EEB	2
84D180B7	1
80D83C0C	1
7CE033E6	1
7B711400	1
7FAFC5CB	1
05E92915	3
751F03EF	7
7C3FF8A6	1
75A93D91	1
8624DC51	2
7F9BD5E8	1
7F12B392	2
7EE5098C	3
7F83D167	1
7D873C14	2
815C973F	1
7DF2EBFC	3
80139289	1
7D0CC4F6	1
